Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
51544457,08/16/2021 12:02:00 AM,08/18/2021 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),2 Bulk-Missed Collection,Sidewalk,10312.0,4 BAYARD STREET,BAYARD STREET,PETRUS AVENUE,WILSON AVENUE,,,ADDRESS,STATEN ISLAND,,DSNY Garage,Closed,,The Department of Sanitation picked up the items and determined that the missed collection complaint was not warranted because the items contained mixed materials and/or possible trade (commercial) waste.,08/18/2021 12:00:00 PM,03 STATEN ISLAND,5055960003.0,STATEN ISLAND,937831.0,138487.0,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.546668949241074,-74.16702385758656,"(40.546668949241074, -74.16702385758656)"
51541486,08/16/2021 12:02:10 AM,08/16/2021 12:46:52 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032.0,556 WEST  156 STREET,WEST  156 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,,NEW YORK,WEST  156 STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,08/16/2021 04:47:00 AM,12 MANHATTAN,1021140015.0,MANHATTAN,999201.0,243021.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.833699222544496,-73.94597157987404,"(40.833699222544496, -73.94597157987404)"
51542749,08/16/2021 12:02:15 AM,08/16/2021 12:13:41 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10034.0,109 POST AVENUE,POST AVENUE,WEST  204 STREET,WALTHER DELGADO WAY,WEST  204 STREET,WALTHER DELGADO WAY,,NEW YORK,POST AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/16/2021 04:13:44 AM,12 MANHATTAN,1022190001.0,MANHATTAN,1006227.0,254199.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.8643648284726,-73.92054510016914,"(40.8643648284726, -73.92054510016914)"
51538619,08/16/2021 12:02:33 AM,08/16/2021 01:57:46 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10460.0,1705 HOE AVENUE,HOE AVENUE,EAST  173 STREET,EAST  174 STREET,EAST  173 STREET,EAST  174 STREET,,BRONX,HOE AVENUE,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,08/16/2021 05:57:52 AM,03 BRONX,2029830030.0,BRONX,1015590.0,244318.0,ONLINE,Unspecified,BRONX,,,,,,,,40.83721615832626,-73.88674064867762,"(40.83721615832626, -73.88674064867762)"
51536291,08/16/2021 12:02:36 AM,08/16/2021 12:31:18 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11207.0,91 MILLER AVENUE,MILLER AVENUE,ARLINGTON AVENUE,FULTON STREET,ARLINGTON AVENUE,FULTON STREET,,BROOKLYN,MILLER AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/16/2021 04:31:20 AM,05 BROOKLYN,3039320018.0,BROOKLYN,1013966.0,186692.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67905329740321,-73.89286430682657,"(40.67905329740321, -73.89286430682657)"
51539712,08/16/2021 12:02:43 AM,08/16/2021 12:33:52 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11367.0,141-34 78 ROAD,78 ROAD,141 STREET,MAIN STREET,141 STREET,MAIN STREET,,FLUSHING,78 ROAD,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,08/16/2021 04:33:55 AM,08 QUEENS,4066320001.0,QUEENS,1034186.0,201203.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.718791550424505,-73.8198573087494,"(40.718791550424505, -73.8198573087494)"
51545714,08/16/2021 12:03:00 AM,08/18/2021 08:22:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10452.0,950 WOODYCREST AVENUE,WOODYCREST AVENUE,W 162 ST,W 163 ST,,,ADDRESS,BRONX,,,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,08/18/2021 08:22:00 AM,04 BRONX,2025070001.0,BRONX,1003911.0,242179.0,PHONE,Unspecified,BRONX,,,,,,,,40.831378946066906,-73.9289535299807,"(40.831378946066906, -73.9289535299807)"
51542199,08/16/2021 12:03:08 AM,08/16/2021 01:58:43 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10460.0,1524 BOONE AVENUE,BOONE AVENUE,EAST  172 STREET,EAST  173 STREET,EAST  172 STREET,EAST  173 STREET,,BRONX,BOONE AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/16/2021 05:58:49 AM,03 BRONX,2030140005.0,BRONX,1016021.0,242729.0,ONLINE,Unspecified,BRONX,,,,,,,,40.83285327597178,-73.88519058970161,"(40.83285327597178, -73.88519058970161)"
51536310,08/16/2021 12:03:10 AM,08/16/2021 05:40:23 AM,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,10472.0,1030 BOYNTON AVENUE,BOYNTON AVENUE,BRUCKNER BOULEVARD,WATSON AVENUE,BRUCKNER BOULEVARD,WATSON AVENUE,,BRONX,BOYNTON AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/16/2021 09:40:28 AM,09 BRONX,2037150017.0,BRONX,1018204.0,239783.0,ONLINE,Unspecified,BRONX,,,,,,,,40.824759233476165,-73.87731690223707,"(40.824759233476165, -73.87731690223707)"
51536144,08/16/2021 12:03:11 AM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Passenger,Street,10027.0,319 WEST  125 STREET,WEST  125 STREET,FREDERICK DOUGLASS BOULEVARD,ST NICHOLAS AVENUE,FREDERICK DOUGLASS BOULEVARD,ST NICHOLAS AVENUE,,NEW YORK,WEST  125 STREET,,In Progress,,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",08/19/2021 08:41:56 PM,10 MANHATTAN,1019520021.0,MANHATTAN,997606.0,234541.0,PHONE,Unspecified,MANHATTAN,,,"319 WEST  125 STREET, MANHATTAN (NEW YORK), NY, 10027",,,,,40.81042658107975,-73.95175230772975,"(40.81042658107975, -73.95175230772975)"
51535736,08/16/2021 12:03:15 AM,08/16/2021 12:54:21 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10458.0,476 EAST  187 STREET,EAST  187 STREET,METRO NORTH HARLEM LINE,WASHINGTON AVENUE,METRO NORTH HARLEM LINE,WASHINGTON AVENUE,,BRONX,EAST  187 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/16/2021 04:54:25 AM,06 BRONX,2030400020.0,BRONX,1014293.0,251766.0,MOBILE,Unspecified,BRONX,,,,,,,,40.85766321544429,-73.89139448918279,"(40.85766321544429, -73.89139448918279)"
51538021,08/16/2021 12:03:20 AM,08/16/2021 12:31:22 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10040.0,599 WEST  190 STREET,WEST  190 STREET,MIGUEL AMARO WAY,ST NICHOLAS AVENUE,MIGUEL AMARO WAY,ST NICHOLAS AVENUE,,NEW YORK,WEST  190 STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,08/16/2021 04:31:25 AM,12 MANHATTAN,1021610001.0,MANHATTAN,1003772.0,250722.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.85482728192759,-73.92943094675587,"(40.85482728192759, -73.92943094675587)"
51540477,08/16/2021 12:03:24 AM,08/16/2021 12:13:25 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10034.0,109 POST AVENUE,POST AVENUE,WEST  204 STREET,WALTHER DELGADO WAY,WEST  204 STREET,WALTHER DELGADO WAY,,NEW YORK,POST AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/16/2021 04:13:29 AM,12 MANHATTAN,1022190001.0,MANHATTAN,1006227.0,254199.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.8643648284726,-73.92054510016914,"(40.8643648284726, -73.92054510016914)"
51541650,08/16/2021 12:03:25 AM,08/16/2021 12:56:36 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11211.0,233 SOUTH FIRST STREET,SOUTH FIRST STREET,ROEBLING STREET,ANGELO M FALCON WAY,ROEBLING STREET,ANGELO M FALCON WAY,,BROOKLYN,SOUTH    1 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/16/2021 04:56:40 AM,01 BROOKLYN,3023950033.0,BROOKLYN,995794.0,198933.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.71269434619772,-73.95835918748712,"(40.712694346197715, -73.95835918748712)"
51535314,08/16/2021 12:03:27 AM,08/16/2021 12:25:21 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11207.0,2896 FULTON STREET,FULTON STREET,JEROME STREET,WARWICK STREET,JEROME STREET,WARWICK STREET,,BROOKLYN,FULTON STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/16/2021 04:25:24 AM,05 BROOKLYN,3039510021.0,BROOKLYN,1015369.0,186649.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.678930451194304,-73.88780624664166,"(40.678930451194304, -73.88780624664166)"
51534324,08/16/2021 12:03:32 AM,08/16/2021 12:19:31 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10453.0,1854 PHELAN PLACE,PHELAN PLACE,BILLINGSLEY TERRACE,BILLINGSLEY TERRACE,BILLINGSLEY TERRACE,BILLINGSLEY TERRACE,,BRONX,PHELAN PLACE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/16/2021 04:19:34 AM,05 BRONX,2028790191.0,BRONX,1007374.0,250155.0,MOBILE,Unspecified,BRONX,,,,,,,,40.85326233714622,-73.91641222908879,"(40.85326233714622, -73.91641222908879)"
51539832,08/16/2021 12:03:33 AM,08/16/2021 01:18:25 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11205.0,AUBURN PLACE,AUBURN PLACE,AUBURN PLACE,NORTH PORTLAND AVENUE,AUBURN PLACE,NORTH PORTLAND AVENUE,,,,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/16/2021 05:18:28 AM,02 BROOKLYN,,BROOKLYN,990891.0,192270.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.69441101603334,-73.97605155957298,"(40.69441101603334, -73.97605155957298)"
51534939,08/16/2021 12:03:42 AM,08/16/2021 01:20:51 AM,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10452.0,1004 OGDEN AVENUE,OGDEN AVENUE,WEST  164 STREET,WEST  165 STREET,WEST  164 STREET,WEST  165 STREET,,BRONX,OGDEN AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/16/2021 05:20:56 AM,04 BRONX,2025120002.0,BRONX,1003840.0,242846.0,PHONE,Unspecified,BRONX,,,,,,,,40.83320982643908,-73.92920814574228,"(40.83320982643908, -73.92920814574228)"
51539849,08/16/2021 12:03:43 AM,08/16/2021 02:59:16 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11208.0,FLATLANDS AVENUE,FLATLANDS AVENUE,FLATLANDS AVENUE,GRANT AVENUE,FLATLANDS AVENUE,GRANT AVENUE,,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/16/2021 06:59:20 AM,05 BROOKLYN,,BROOKLYN,1022612.0,180221.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66125862411018,-73.8617295808173,"(40.66125862411018, -73.8617295808173)"
51541025,08/16/2021 12:03:43 AM,08/16/2021 04:01:46 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10453.0,98 WEST  183 STREET,WEST  183 STREET,UNIVERSITY AVENUE,ANDREWS AVENUE NORTH,UNIVERSITY AVENUE,ANDREWS AVENUE NORTH,,BRONX,WEST  183 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/16/2021 08:01:52 AM,07 BRONX,2032170027.0,BRONX,1009529.0,252624.0,ONLINE,Unspecified,BRONX,,,,,,,,40.86003309296608,-73.90861311009022,"(40.860033092966084, -73.90861311009022)"
51534316,08/16/2021 12:04:22 AM,08/16/2021 01:07:48 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10462.0,1816 DELANCEY PLACE,DELANCEY PLACE,MORRIS PARK AVENUE,BEND,MORRIS PARK AVENUE,BEND,,BRONX,DELANCEY PLACE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/16/2021 05:07:51 AM,11 BRONX,2040560109.0,BRONX,1022825.0,247844.0,ONLINE,Unspecified,BRONX,,,,,,,,40.84686534699427,-73.86057390360438,"(40.84686534699427, -73.86057390360438)"
51540952,08/16/2021 12:04:34 AM,08/16/2021 04:06:13 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11419.0,104-54 118 STREET,118 STREET,LIBERTY AVENUE,107 AVENUE,LIBERTY AVENUE,107 AVENUE,,SOUTH RICHMOND HILL,118 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/16/2021 08:06:17 AM,10 QUEENS,4095710032.0,QUEENS,1032811.0,189146.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.685705633413725,-73.82490450980912,"(40.685705633413725, -73.82490450980912)"
51541954,08/16/2021 12:04:35 AM,08/16/2021 01:02:53 AM,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10169.0,230 PARK AVENUE,PARK AVENUE,EAST 45 STREET,EAST 46 STREET,EAST   45 STREET,EAST   46 STREET,ADDRESS,NEW YORK,PARK AVENUE,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",08/16/2021 01:02:53 AM,05 MANHATTAN,1013000001.0,MANHATTAN,990913.0,214165.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.75450745921105,-73.97595054706579,"(40.75450745921105, -73.97595054706579)"
51542825,08/16/2021 12:04:44 AM,08/16/2021 12:13:11 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10034.0,109 POST AVENUE,POST AVENUE,WEST  204 STREET,WALTHER DELGADO WAY,WEST  204 STREET,WALTHER DELGADO WAY,,NEW YORK,POST AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/16/2021 04:13:14 AM,12 MANHATTAN,1022190001.0,MANHATTAN,1006227.0,254199.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.8643648284726,-73.92054510016914,"(40.8643648284726, -73.92054510016914)"
51539716,08/16/2021 12:05:09 AM,08/16/2021 02:34:01 AM,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11356.0,20-39 121 STREET,121 STREET,20 AVENUE,22 AVENUE,20 AVENUE,22 AVENUE,,COLLEGE POINT,121 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/16/2021 06:34:04 AM,07 QUEENS,4041640005.0,QUEENS,1026660.0,224004.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.78141372229888,-73.84686328274667,"(40.78141372229888, -73.84686328274667)"
51538660,08/16/2021 12:05:10 AM,08/16/2021 01:19:02 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10465.0,FERRY POINT PARK,FERRY POINT PARK,HUTCHINSON RVR PKWY NB EN SCHLEY,HUTCHINSON RIVER PKWY NB ET   18,HUTCHINSON RVR PKWY NB EN SCHLEY,HUTCHINSON RIVER PKWY NB ET   18,,BRONX,FERRY POINT PARK,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/16/2021 05:19:06 AM,10 BRONX,2056220001.0,BRONX,1031372.0,236529.0,ONLINE,Unspecified,BRONX,,,,,,,,40.815767503926295,-73.82976104151906,"(40.815767503926295, -73.82976104151906)"
51538595,08/16/2021 12:05:18 AM,08/16/2021 05:38:27 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11417.0,91-08 103 AVENUE,103 AVENUE,91 STREET,ROCKAWAY BOULEVARD,91 STREET,ROCKAWAY BOULEVARD,,OZONE PARK,103 AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,08/16/2021 09:38:29 AM,10 QUEENS,4091110001.0,QUEENS,1026319.0,187537.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.6813225389881,-73.84832258802949,"(40.6813225389881, -73.84832258802949)"
51540345,08/16/2021 12:05:26 AM,08/16/2021 12:23:42 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10463.0,125 WEST  228 STREET,WEST  228 STREET,MARBLE HILL LANE,MARBLE HILL AVENUE,MARBLE HILL LANE,MARBLE HILL AVENUE,,BRONX,WEST  228 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/16/2021 04:23:45 AM,08 BRONX,1022150623.0,BRONX,1009551.0,258693.0,ONLINE,Unspecified,BRONX,,,,,,,,40.87669057609432,-73.90851066220658,"(40.87669057609432, -73.90851066220658)"
51542833,08/16/2021 12:05:52 AM,08/16/2021 12:12:58 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10034.0,109 POST AVENUE,POST AVENUE,WEST  204 STREET,WALTHER DELGADO WAY,WEST  204 STREET,WALTHER DELGADO WAY,,NEW YORK,POST AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/16/2021 04:13:00 AM,12 MANHATTAN,1022190001.0,MANHATTAN,1006227.0,254199.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.8643648284726,-73.92054510016914,"(40.8643648284726, -73.92054510016914)"
51543541,08/16/2021 12:06:00 AM,08/17/2021 02:25:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,11221.0,22 VAN BUREN STREET,VAN BUREN STREET,TOMPKINS AVE,THROOP AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",08/17/2021 02:25:00 AM,03 BROOKLYN,3017950015.0,BROOKLYN,999707.0,190644.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68993701583526,-73.94426348049522,"(40.68993701583526, -73.94426348049522)"
51534169,08/16/2021 12:06:09 AM,08/16/2021 01:10:26 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11004.0,261-05 HILLSIDE AVENUE,HILLSIDE AVENUE,261 STREET,262 STREET,261 STREET,262 STREET,,GLEN OAKS,HILLSIDE AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/16/2021 05:10:31 AM,13 QUEENS,4087730008.0,QUEENS,1065376.0,208130.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.73757333472778,-73.70725744199792,"(40.73757333472778, -73.70725744199792)"
51534186,08/16/2021 12:06:12 AM,08/16/2021 05:20:41 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10462.0,1816 DELANCEY PLACE,DELANCEY PLACE,MORRIS PARK AVENUE,BEND,MORRIS PARK AVENUE,BEND,,BRONX,DELANCEY PLACE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/16/2021 09:20:45 AM,11 BRONX,2040560109.0,BRONX,1022825.0,247844.0,ONLINE,Unspecified,BRONX,,,,,,,,40.84686534699427,-73.86057390360438,"(40.84686534699427, -73.86057390360438)"
