Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
51566579,08/18/2021 12:04:35 AM,,DPR,Department of Parks and Recreation,Illegal Tree Damage,Roots Damaged,Street,11377.0,65-34 WOODSIDE AVENUE,WOODSIDE AVENUE,65 PLACE,66 STREET,65 PLACE,66 STREET,,WOODSIDE,WOODSIDE AVENUE,,In Progress,,,,02 QUEENS,4013430043.0,QUEENS,1012266.0,210146.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.74343445018077,-73.89889574774946,"(40.74343445018077, -73.89889574774946)"
51565177,08/18/2021 12:04:40 AM,08/18/2021 02:06:18 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11221.0,357 SUMNER AVENUE,SUMNER AVENUE,PUTNAM AVENUE,JEFFERSON AVENUE,PUTNAM AVENUE,JEFFERSON AVENUE,,BROOKLYN,MARCUS GARVEY BOULEVARD,,Closed,,The Police Department issued a summons in response to the complaint.,08/18/2021 06:06:21 AM,03 BROOKLYN,3016490001.0,BROOKLYN,1001323.0,188854.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.685020907757,-73.93844087100719,"(40.685020907757, -73.93844087100719)"
51570491,08/18/2021 12:04:54 AM,08/18/2021 12:46:23 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10032.0,521 WEST  156 STREET,WEST  156 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,,NEW YORK,WEST  156 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/18/2021 04:46:28 AM,12 MANHATTAN,1021150047.0,MANHATTAN,999934.0,242620.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.832597321936426,-73.94332367649486,"(40.832597321936426, -73.94332367649486)"
51576831,08/18/2021 12:05:12 AM,08/19/2021 04:52:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,,,,,,EAST 138 STREET,MADISON AVENUE BRIDGE,INTERSECTION,,,,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,08/19/2021 04:52:00 PM,Unspecified BRONX,,BRONX,,,UNKNOWN,Unspecified,BRONX,,,,,,,,,,
51571209,08/18/2021 12:05:27 AM,08/18/2021 12:55:12 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11209.0,8014 5 AVENUE,5 AVENUE,CHARLES AHL WAY,81 STREET,CHARLES AHL WAY,81 STREET,,BROOKLYN,5 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/18/2021 04:55:15 AM,10 BROOKLYN,3059890048.0,BROOKLYN,977522.0,167200.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62559932886133,-74.02423716107516,"(40.625599328861334, -74.02423716107516)"
51567622,08/18/2021 12:05:48 AM,08/18/2021 01:56:21 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11233.0,395 HALSEY STREET,HALSEY STREET,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,,BROOKLYN,HALSEY STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,08/18/2021 05:56:28 AM,03 BROOKLYN,3016590167.0,BROOKLYN,1001797.0,188236.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.68332371224116,-73.93673340656574,"(40.68332371224116, -73.93673340656574)"
51570030,08/18/2021 12:06:06 AM,08/18/2021 12:21:49 AM,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11208.0,180 ATKINS AVENUE,ATKINS AVENUE,GLENMORE AVENUE,PITKIN AVENUE,GLENMORE AVENUE,PITKIN AVENUE,,BROOKLYN,ATKINS AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/18/2021 04:21:52 AM,05 BROOKLYN,3040060033.0,BROOKLYN,1017795.0,185136.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67476875070631,-73.87906729729937,"(40.67476875070631, -73.87906729729937)"
51571619,08/18/2021 12:06:09 AM,08/18/2021 01:37:44 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11419.0,95-30 130 STREET,130 STREET,95 AVENUE,97 AVENUE,95 AVENUE,97 AVENUE,,SOUTH RICHMOND HILL,130 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,08/18/2021 05:37:46 AM,09 QUEENS,4094710020.0,QUEENS,1034630.0,192411.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.69465712061619,-73.81832137747216,"(40.69465712061619, -73.81832137747216)"
51564196,08/18/2021 12:06:13 AM,08/18/2021 04:47:07 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10466.0,731 EAST  229 STREET,EAST  229 STREET,WHITE PLAINS ROAD LINE,BARNES AVENUE,WHITE PLAINS ROAD LINE,BARNES AVENUE,,BRONX,EAST  229 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,08/18/2021 08:47:10 PM,12 BRONX,2048430125.0,BRONX,1023551.0,263672.0,MOBILE,Unspecified,BRONX,,,,,,,,40.89030512151516,-73.85785700991637,"(40.890305121515155, -73.85785700991637)"
51571394,08/18/2021 12:06:27 AM,08/18/2021 02:23:00 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11216.0,583 ST MARKS AVENUE,ST MARKS AVENUE,FRANKLIN AVENUE,BEDFORD AVENUE,FRANKLIN AVENUE,BEDFORD AVENUE,,BROOKLYN,ST MARKS AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/18/2021 06:23:06 AM,08 BROOKLYN,3012170065.0,BROOKLYN,996874.0,185426.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67561929038072,-73.95448879140451,"(40.675619290380716, -73.95448879140451)"
51564466,08/18/2021 12:06:34 AM,08/18/2021 02:23:17 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11216.0,583 ST MARKS AVENUE,ST MARKS AVENUE,FRANKLIN AVENUE,BEDFORD AVENUE,FRANKLIN AVENUE,BEDFORD AVENUE,,BROOKLYN,ST MARKS AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/18/2021 06:23:23 AM,08 BROOKLYN,3012170065.0,BROOKLYN,996874.0,185426.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67561929038072,-73.95448879140451,"(40.675619290380716, -73.95448879140451)"
51567058,08/18/2021 12:06:41 AM,08/24/2021 07:26:13 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10468.0,2710 MORRIS AVENUE,MORRIS AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,08/24/2021 12:00:00 AM,07 BRONX,2033160020.0,BRONX,1013124.0,255501.0,ONLINE,Unspecified,BRONX,,,,,,,,40.8679185556592,-73.89560433136421,"(40.8679185556592, -73.89560433136421)"
51564040,08/18/2021 12:06:50 AM,08/18/2021 01:52:39 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11233.0,419 HALSEY STREET,HALSEY STREET,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,,BROOKLYN,HALSEY STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/18/2021 05:52:41 AM,03 BROOKLYN,3016590053.0,BROOKLYN,1001986.0,188265.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.68340293391943,-73.93605188144284,"(40.68340293391943, -73.93605188144284)"
51570680,08/18/2021 12:06:52 AM,08/18/2021 01:35:41 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11236.0,1076 REMSEN AVENUE,REMSEN AVENUE,BAY VIEW PLACE,SCHOOL LANE,BAY VIEW PLACE,SCHOOL LANE,,BROOKLYN,REMSEN AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/18/2021 05:35:47 AM,18 BROOKLYN,3079940052.0,BROOKLYN,1009629.0,173383.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.64253654451134,-73.90855066117965,"(40.64253654451134, -73.90855066117965)"
51572549,08/18/2021 12:07:15 AM,08/19/2021 05:15:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,,,,,,EAST 138 STREET,3 AVENUE,INTERSECTION,,,,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,08/19/2021 05:15:00 PM,Unspecified BRONX,,BRONX,,,UNKNOWN,Unspecified,BRONX,,,,,,,,,,
51565457,08/18/2021 12:07:29 AM,08/18/2021 12:26:19 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11208.0,479 ATKINS AVENUE,ATKINS AVENUE,NEW LOTS AVENUE,HEGEMAN AVENUE,NEW LOTS AVENUE,HEGEMAN AVENUE,,BROOKLYN,ATKINS AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,08/18/2021 04:26:22 AM,05 BROOKLYN,3044550051.0,BROOKLYN,1018512.0,182355.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.667132789698925,-73.87649658735029,"(40.667132789698925, -73.87649658735029)"
51564073,08/18/2021 12:07:47 AM,08/18/2021 04:09:06 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11354.0,34-02 153 STREET,153 STREET,34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,,FLUSHING,153 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,08/18/2021 08:09:14 AM,07 QUEENS,4052370030.0,QUEENS,1036416.0,218774.0,PHONE,Unspecified,QUEENS,,,,,,,,40.76700657949269,-73.81167639776895,"(40.76700657949269, -73.81167639776895)"
51564575,08/18/2021 12:07:58 AM,08/18/2021 01:53:45 AM,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11377.0,50-12 28 AVENUE,28 AVENUE,50 STREET,56 PLACE,50 STREET,56 PLACE,,WOODSIDE,28 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/18/2021 05:53:51 AM,01 QUEENS,,QUEENS,1010457.0,216754.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.76157727149932,-73.90539831507603,"(40.76157727149932, -73.90539831507603)"
51564232,08/18/2021 12:07:58 AM,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Permit/License/Certificate,Restaurant/Bar/Deli/Bakery,11354.0,133-42 37 AVENUE,37 AVENUE,COLLEGE POINT BOULEVARD,PRINCE STREET,COLLEGE POINT BOULEVARD,PRINCE STREET,,FLUSHING,37 AVENUE,,In Progress,,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",08/23/2021 12:46:59 PM,07 QUEENS,4049720036.0,QUEENS,1030380.0,216452.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.76066685674751,-73.8334827391069,"(40.760666856747505, -73.8334827391069)"
51562963,08/18/2021 12:08:07 AM,08/18/2021 12:37:20 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11219.0,1439 66 STREET,66 STREET,14 AVENUE,NEW UTRECHT AVENUE,14 AVENUE,NEW UTRECHT AVENUE,,BROOKLYN,66 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,08/18/2021 04:37:24 AM,11 BROOKLYN,3057550050.0,BROOKLYN,984502.0,166450.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62354328718619,-73.99909221516553,"(40.62354328718619, -73.99909221516553)"
51567982,08/18/2021 12:08:10 AM,08/18/2021 01:06:51 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11210.0,2069 NOSTRAND AVENUE,NOSTRAND AVENUE,FARRAGUT ROAD,GLENWOOD ROAD,FARRAGUT ROAD,GLENWOOD ROAD,,BROOKLYN,NOSTRAND AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,08/18/2021 05:06:55 AM,17 BROOKLYN,3050050020.0,BROOKLYN,998718.0,170638.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.63502665190481,-73.94787265154167,"(40.63502665190481, -73.94787265154167)"
51569168,08/18/2021 12:08:33 AM,08/18/2021 01:09:54 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11211.0,238 SOUTH    1 STREET,SOUTH    1 STREET,ROEBLING STREET,ANGELO M FALCON WAY,ROEBLING STREET,ANGELO M FALCON WAY,,BROOKLYN,SOUTH    1 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/18/2021 05:09:57 AM,01 BROOKLYN,,BROOKLYN,995957.0,198848.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.71246082729021,-73.95777137173017,"(40.71246082729021, -73.95777137173017)"
51572566,08/18/2021 12:08:54 AM,08/19/2021 06:40:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,10451.0,RIDER AVENUE,RIDER AVENUE,EAST  137 STREET,EAST  138 STREET,,,BLOCKFACE,BRONX,,,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,08/19/2021 06:40:00 PM,01 BRONX,,BRONX,1004038.0,234913.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.811435552326266,-73.92851603280239,"(40.811435552326266, -73.92851603280239)"
51565719,08/18/2021 12:09:13 AM,08/18/2021 01:40:35 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10456.0,1384 GRAND CONCOURSE,GRAND CONCOURSE,ELLIOT PLACE,EAST  170 STREET,ELLIOT PLACE,EAST  170 STREET,,BRONX,GRAND CONCOURSE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/18/2021 05:40:37 AM,04 BRONX,2028310044.0,BRONX,1008023.0,244702.0,ONLINE,Unspecified,BRONX,,,,,,,,40.83829373821296,-73.9140855822549,"(40.838293738212954, -73.9140855822549)"
51565080,08/18/2021 12:09:24 AM,08/18/2021 01:11:29 AM,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11225.0,516 EMPIRE BOULEVARD,EMPIRE BOULEVARD,BROOKLYN AVENUE,BALFOUR PLACE,BROOKLYN AVENUE,BALFOUR PLACE,,BROOKLYN,EMPIRE BOULEVARD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,08/18/2021 05:11:32 AM,09 BROOKLYN,3013230017.0,BROOKLYN,999482.0,181262.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.664185939784105,-73.94509601385363,"(40.664185939784105, -73.94509601385363)"
51562871,08/18/2021 12:09:42 AM,08/18/2021 01:07:15 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11370.0,25-42 84 STREET,84 STREET,25 AVENUE,30 AVENUE,25 AVENUE,30 AVENUE,,EAST ELMHURST,84 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,08/18/2021 05:07:19 AM,03 QUEENS,4013570027.0,QUEENS,1016155.0,217265.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.76296110759377,-73.88482734571011,"(40.76296110759377, -73.88482734571011)"
51571423,08/18/2021 12:10:12 AM,08/18/2021 12:38:19 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11207.0,831 KNICKERBOCKER AVENUE,KNICKERBOCKER AVENUE,COVERT STREET,SCHAEFER STREET,COVERT STREET,SCHAEFER STREET,,BROOKLYN,KNICKERBOCKER AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/18/2021 04:38:23 AM,04 BROOKLYN,3034250009.0,BROOKLYN,1010184.0,191427.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.69206167040891,-73.9064813913099,"(40.69206167040891, -73.9064813913099)"
51562962,08/18/2021 12:10:31 AM,08/18/2021 01:39:24 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11373.0,90-25 52 AVENUE,52 AVENUE,90 STREET,92 STREET,90 STREET,92 STREET,,ELMHURST,52 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/18/2021 05:39:26 AM,04 QUEENS,4018530075.0,QUEENS,1019333.0,208506.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.738907851272586,-73.87340091553699,"(40.738907851272586, -73.87340091553699)"
51567847,08/18/2021 12:10:39 AM,08/18/2021 12:55:50 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10012.0,140 WEST    4 STREET,WEST    4 STREET,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,,NEW YORK,WEST    4 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/18/2021 04:55:53 AM,02 MANHATTAN,1005430047.0,MANHATTAN,984164.0,205738.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.731379957493225,-74.00031030092944,"(40.731379957493225, -74.00031030092944)"
51565428,08/18/2021 12:10:52 AM,08/18/2021 01:43:28 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11367.0,141-35 78 ROAD,78 ROAD,141 STREET,MAIN STREET,141 STREET,MAIN STREET,,FLUSHING,78 ROAD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/18/2021 05:43:30 AM,08 QUEENS,4066310001.0,QUEENS,1034184.0,201209.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.71880803023595,-73.81986447916137,"(40.71880803023595, -73.81986447916137)"
51570097,08/18/2021 12:11:00 AM,,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11377.0,72-23 48 AVENUE,48 AVENUE,72 ST,73 ST,48 AVENUE,72 STREET,INTERSECTION,Woodside,,,Assigned,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,08/18/2021 09:37:00 AM,02 QUEENS,4024470145.0,QUEENS,1014103.0,208267.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.73827105612288,-73.89227472038075,"(40.738271056122876, -73.89227472038075)"
