Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
51348336,07/28/2021 12:02:25 AM,07/28/2021 01:55:33 AM,NYPD,New York City Police Department,Illegal Fireworks,,Street/Sidewalk,10032.0,540 WEST  159 STREET,WEST  159 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,,NEW YORK,WEST  159 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/28/2021 05:55:36 AM,12 MANHATTAN,1021170016.0,MANHATTAN,1000199.0,243360.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.83462793367644,-73.94236430282162,"(40.83462793367644, -73.94236430282162)"
51348385,07/28/2021 12:02:40 AM,07/28/2021 12:53:14 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10002.0,252 BROOME STREET,BROOME STREET,LUDLOW STREET,ORCHARD STREET,LUDLOW STREET,ORCHARD STREET,,NEW YORK,BROOME STREET,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,07/28/2021 04:53:19 AM,03 MANHATTAN,1004090031.0,MANHATTAN,987064.0,200870.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.71801803149319,-73.98984870046064,"(40.71801803149319, -73.98984870046064)"
51355503,07/28/2021 12:02:55 AM,07/28/2021 02:43:24 AM,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11368.0,108-28 47 AVENUE,47 AVENUE,108 STREET,109 STREET,108 STREET,109 STREET,,CORONA,47 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/28/2021 06:43:32 AM,04 QUEENS,4020030015.0,QUEENS,1024238.0,211415.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.74687150207603,-73.855683668163,"(40.74687150207603, -73.855683668163)"
51347531,07/28/2021 12:03:18 AM,07/28/2021 02:11:03 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11369.0,26-18 95 STREET,95 STREET,ASTORIA BOULEVARD,30 AVENUE,ASTORIA BOULEVARD,30 AVENUE,,EAST ELMHURST,95 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/28/2021 06:11:06 AM,03 QUEENS,4013740018.0,QUEENS,1019115.0,217095.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.76248332432975,-73.8741430493155,"(40.76248332432975, -73.8741430493155)"
51349323,07/28/2021 12:03:20 AM,07/28/2021 12:18:33 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10460.0,2155 MOHEGAN AVENUE,MOHEGAN AVENUE,HORNADAY PLACE,PASTOR MARIE C NORWOOD WAY,HORNADAY PLACE,PASTOR MARIE C NORWOOD WAY,,BRONX,MOHEGAN AVENUE,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,07/28/2021 04:18:38 AM,06 BRONX,2031190066.0,BRONX,1016856.0,247912.0,ONLINE,Unspecified,BRONX,,,,,,,,40.84707604588779,-73.88214799349808,"(40.84707604588779, -73.88214799349808)"
51347942,07/28/2021 12:03:24 AM,07/28/2021 12:42:40 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11238.0,603 VANDERBILT AVENUE,VANDERBILT AVENUE,BERGEN STREET,ST MARKS AVENUE,BERGEN STREET,ST MARKS AVENUE,,BROOKLYN,VANDERBILT AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/28/2021 04:42:44 AM,08 BROOKLYN,3011450013.0,BROOKLYN,993053.0,186760.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.67928544303111,-73.9682622635774,"(40.679285443031105, -73.9682622635774)"
51347251,07/28/2021 12:03:43 AM,07/28/2021 12:32:29 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10040.0,651 WEST  188 STREET,WEST  188 STREET,WADSWORTH AVENUE,WADSWORTH TERRACE,WADSWORTH AVENUE,WADSWORTH TERRACE,,NEW YORK,WEST  188 STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,07/28/2021 04:32:37 AM,12 MANHATTAN,1021700307.0,MANHATTAN,1003083.0,250522.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.85427983830552,-73.93192213754392,"(40.85427983830552, -73.93192213754392)"
51351785,07/28/2021 12:03:51 AM,07/28/2021 12:31:34 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11221.0,799 PUTNAM AVENUE,PUTNAM AVENUE,MALCOLM X BOULEVARD,PATCHEN AVENUE,MALCOLM X BOULEVARD,PATCHEN AVENUE,,BROOKLYN,PUTNAM AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/28/2021 04:31:38 AM,03 BROOKLYN,3016470084.0,BROOKLYN,1003921.0,189378.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.68645377488188,-73.92907188661394,"(40.686453774881876, -73.92907188661394)"
51349123,07/28/2021 12:03:52 AM,07/28/2021 02:17:56 AM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,11208.0,691 CLEVELAND STREET,CLEVELAND STREET,DUMONT AVENUE,LIVONIA AVENUE,DUMONT AVENUE,LIVONIA AVENUE,,BROOKLYN,CLEVELAND STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,07/28/2021 06:18:02 AM,05 BROOKLYN,3040810014.0,BROOKLYN,1016842.0,182315.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.667029303868354,-73.88251658241927,"(40.667029303868354, -73.88251658241927)"
51355025,07/28/2021 12:04:13 AM,07/28/2021 12:24:48 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11232.0,362 41 STREET,41 STREET,3 AVENUE,4 AVENUE,3 AVENUE,4 AVENUE,,BROOKLYN,41 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,07/28/2021 04:24:53 AM,07 BROOKLYN,3007180035.0,BROOKLYN,982032.0,176780.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.65189665874042,-74.00799334308297,"(40.65189665874042, -74.00799334308297)"
51354214,07/28/2021 12:04:14 AM,07/28/2021 12:46:31 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10301.0,50 OXFORD PLACE,OXFORD PLACE,CASTLETON AVENUE,WOODSTOCK AVENUE,CASTLETON AVENUE,WOODSTOCK AVENUE,,STATEN ISLAND,OXFORD PLACE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,07/28/2021 04:46:39 AM,01 STATEN ISLAND,5001150037.0,STATEN ISLAND,959905.0,170044.0,MOBILE,Unspecified,STATEN ISLAND,,,,,,,,40.63337460930815,-74.08771143350023,"(40.63337460930815, -74.08771143350023)"
51363435,07/28/2021 12:04:20 AM,07/31/2021 05:57:54 PM,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,10468.0,3128 VILLA AVENUE,VILLA AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",07/31/2021 12:00:00 AM,07 BRONX,2033110010.0,BRONX,1015365.0,258150.0,ONLINE,Unspecified,BRONX,,,,,,,,40.87518162825678,-73.88748956928698,"(40.87518162825678, -73.88748956928698)"
51351712,07/28/2021 12:04:42 AM,07/28/2021 01:03:48 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11205.0,AUBURN PLACE,AUBURN PLACE,AUBURN PLACE,NORTH PORTLAND AVENUE,AUBURN PLACE,NORTH PORTLAND AVENUE,,,,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,07/28/2021 05:04:08 AM,02 BROOKLYN,,BROOKLYN,990891.0,192270.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.69441101603334,-73.97605155957298,"(40.69441101603334, -73.97605155957298)"
51349986,07/28/2021 12:04:47 AM,07/28/2021 03:43:45 AM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11368.0,108-45 ROOSEVELT AVENUE,ROOSEVELT AVENUE,108 STREET,111 STREET,108 STREET,111 STREET,,CORONA,ROOSEVELT AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/28/2021 07:43:48 AM,03 QUEENS,4017800065.0,QUEENS,1023515.0,212870.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.75086834519664,-73.85828446881979,"(40.750868345196636, -73.85828446881979)"
51356549,07/28/2021 12:04:55 AM,07/28/2021 01:55:18 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10470.0,BARNES AVENUE,BARNES AVENUE,BARNES AVENUE,EAST  242 STREET,BARNES AVENUE,EAST  242 STREET,,,,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,07/28/2021 05:55:21 AM,12 BRONX,,BRONX,1026402.0,269112.0,ONLINE,Unspecified,BRONX,,,,,,,,40.90522300186876,-73.84751134556954,"(40.905223001868755, -73.84751134556954)"
51366000,07/28/2021 12:05:00 AM,07/28/2021 09:00:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10014.0,124 BANK STREET,BANK STREET,GREENWICH ST,WASHINGTON ST,,,ADDRESS,NEW YORK,,,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,07/28/2021 09:00:00 PM,02 MANHATTAN,1006340013.0,MANHATTAN,982139.0,207524.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73628183651621,-74.00761736573054,"(40.73628183651621, -74.00761736573054)"
51348268,07/28/2021 12:05:22 AM,07/28/2021 12:57:56 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11694.0,131 BEACH  123 STREET,BEACH  123 STREET,OCEAN PROMENADE,ROCKAWAY BEACH BOULEVARD,OCEAN PROMENADE,ROCKAWAY BEACH BOULEVARD,,FAR ROCKAWAY,BEACH  123 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/28/2021 04:57:59 AM,14 QUEENS,4162330040.0,QUEENS,1028066.0,149345.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.57648525708253,-73.84227183288733,"(40.576485257082524, -73.84227183288733)"
51352028,07/28/2021 12:06:04 AM,07/28/2021 03:58:36 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10001.0,284 5 AVENUE,5 AVENUE,EAST   30 STREET,EAST   31 STREET,EAST   30 STREET,EAST   31 STREET,,NEW YORK,5 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/28/2021 07:58:41 AM,05 MANHATTAN,1008320039.0,MANHATTAN,988047.0,211091.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.74607180052191,-73.98629683183266,"(40.74607180052191, -73.98629683183266)"
51355320,07/28/2021 12:06:06 AM,07/28/2021 12:39:14 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10455.0,540 CONCORD AVENUE,CONCORD AVENUE,EAST  147 STREET,EAST  149 STREET,EAST  147 STREET,EAST  149 STREET,,BRONX,CONCORD AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/28/2021 04:39:19 AM,01 BRONX,2025800018.0,BRONX,1009654.0,235423.0,ONLINE,Unspecified,BRONX,,,,,,,,40.81282099564636,-73.90822636767874,"(40.81282099564636, -73.90822636767874)"
51351698,07/28/2021 12:06:13 AM,07/28/2021 12:43:18 AM,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10010.0,531 EAST   20 STREET,EAST   20 STREET,20 STREET LOOP,20 STREET LOOP,20 STREET LOOP,20 STREET LOOP,,NEW YORK,EAST   20 STREET,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,07/28/2021 04:43:22 AM,06 MANHATTAN,1009780001.0,MANHATTAN,990847.0,206454.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73334274191311,-73.9761963307554,"(40.733342741913106, -73.9761963307554)"
51349202,07/28/2021 12:06:38 AM,07/28/2021 12:55:22 AM,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,10456.0,730 EAST  165 STREET,EAST  165 STREET,TRINITY AVENUE,TINTON AVENUE,TRINITY AVENUE,TINTON AVENUE,,BRONX,EAST  165 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/28/2021 04:55:27 AM,03 BRONX,2026390001.0,BRONX,1011083.0,239801.0,ONLINE,Unspecified,BRONX,,,,,,,,40.82483314151188,-73.90304650955453,"(40.82483314151188, -73.90304650955453)"
51347793,07/28/2021 12:06:51 AM,07/28/2021 12:34:28 AM,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,10034.0,581 ACADEMY STREET,ACADEMY STREET,POST AVENUE,SHERMAN AVENUE,POST AVENUE,SHERMAN AVENUE,,NEW YORK,ACADEMY STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,07/28/2021 04:34:32 AM,12 MANHATTAN,1022217501.0,MANHATTAN,1005444.0,253997.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.86381231443587,-73.92337656913543,"(40.86381231443587, -73.92337656913543)"
51351561,07/28/2021 12:07:14 AM,07/28/2021 01:13:52 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10303.0,202 WALKER STREET,WALKER STREET,DR M L KING JR EP ET   13 NB,MORNINGSTAR ROAD,DR M L KING JR EP ET   13 NB,MORNINGSTAR ROAD,,STATEN ISLAND,WALKER STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/28/2021 05:13:59 AM,01 STATEN ISLAND,5011360129.0,STATEN ISLAND,943550.0,169235.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.63109403062505,-74.14663111205506,"(40.63109403062505, -74.14663111205506)"
51352268,07/28/2021 12:08:07 AM,07/28/2021 02:47:09 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385.0,62-50 FOREST AVENUE,FOREST AVENUE,HARMAN STREET,GREENE AVENUE,HARMAN STREET,GREENE AVENUE,,RIDGEWOOD,FOREST AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/28/2021 06:47:12 AM,05 QUEENS,4033670045.0,QUEENS,1010381.0,198746.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.71215001853468,-73.90574260612428,"(40.71215001853468, -73.90574260612428)"
51347486,07/28/2021 12:08:34 AM,07/28/2021 12:28:05 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10456.0,1460 WASHINGTON AVENUE,WASHINGTON AVENUE,ST PAULS PLACE,EAST  171 STREET,ST PAULS PLACE,EAST  171 STREET,,BRONX,WASHINGTON AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/28/2021 04:28:08 AM,03 BRONX,2029110001.0,BRONX,1010938.0,244326.0,ONLINE,Unspecified,BRONX,,,,,,,,40.83725339969165,-73.90355242410207,"(40.83725339969165, -73.90355242410207)"
51351227,07/28/2021 12:08:44 AM,07/28/2021 02:22:30 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11207.0,549 VERMONT STREET,VERMONT STREET,DUMONT AVENUE,LIVONIA AVENUE,DUMONT AVENUE,LIVONIA AVENUE,,BROOKLYN,VERMONT STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,07/28/2021 06:22:32 AM,05 BROOKLYN,3038080010.0,BROOKLYN,1014120.0,181887.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66586414179105,-73.8923303812283,"(40.66586414179105, -73.8923303812283)"
51356472,07/28/2021 12:08:59 AM,07/28/2021 12:38:57 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11226.0,95 LINDEN BOULEVARD,LINDEN BOULEVARD,BEDFORD AVENUE,ROGERS AVENUE,BEDFORD AVENUE,ROGERS AVENUE,,BROOKLYN,LINDEN BOULEVARD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/28/2021 04:39:02 AM,17 BROOKLYN,3050840097.0,BROOKLYN,996734.0,176957.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.65237396331612,-73.95500919151641,"(40.652373963316116, -73.95500919151641)"
51352272,07/28/2021 12:09:03 AM,07/28/2021 01:45:58 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10453.0,114 EAST  183 STREET,EAST  183 STREET,MORRIS AVENUE,CRESTON AVENUE,MORRIS AVENUE,CRESTON AVENUE,,BRONX,EAST  183 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/28/2021 05:46:04 AM,05 BRONX,2031710023.0,BRONX,1011477.0,251873.0,ONLINE,Unspecified,BRONX,,,,,,,,40.85796603181738,-73.90157389171833,"(40.857966031817384, -73.90157389171833)"
51354217,07/28/2021 12:09:24 AM,07/28/2021 12:38:22 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10468.0,EAST  204 STREET,EAST  204 STREET,EAST  204 STREET,JEROME AVENUE,EAST  204 STREET,JEROME AVENUE,,,,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/28/2021 04:38:27 AM,07 BRONX,,BRONX,1015070.0,258155.0,ONLINE,Unspecified,BRONX,,,,,,,,40.87519638673798,-73.88855625176745,"(40.87519638673798, -73.88855625176745)"
51349620,07/28/2021 12:09:32 AM,07/28/2021 12:28:42 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10456.0,1460 WASHINGTON AVENUE,WASHINGTON AVENUE,ST PAULS PLACE,EAST  171 STREET,ST PAULS PLACE,EAST  171 STREET,,BRONX,WASHINGTON AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/28/2021 04:28:47 AM,03 BRONX,2029110001.0,BRONX,1010938.0,244326.0,ONLINE,Unspecified,BRONX,,,,,,,,40.83725339969165,-73.90355242410207,"(40.83725339969165, -73.90355242410207)"
51350993,07/28/2021 12:09:59 AM,07/28/2021 12:49:58 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11224.0,3028 WEST   29 STREET,WEST   29 STREET,SURF AVENUE,BOARDWALK WEST,SURF AVENUE,BOARDWALK WEST,,BROOKLYN,WEST   29 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/28/2021 04:50:03 AM,13 BROOKLYN,3070670001.0,BROOKLYN,985693.0,147680.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.572023317176885,-73.99480586044477,"(40.572023317176885, -73.99480586044477)"
51350827,07/28/2021 12:10:00 AM,07/28/2021 01:35:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,,,,,KINGS HWY,24 ST E,INTERSECTION,,,,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,07/28/2021 01:35:00 AM,Unspecified BROOKLYN,,BROOKLYN,,,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,,,
51366042,07/28/2021 12:10:00 AM,08/10/2021 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1RG Missed Recycling Paper,Sidewalk,11207.0,273 JEROME STREET,JEROME STREET,LIBERTY AVENUE,GLENMORE AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,08/10/2021 12:00:00 PM,05 BROOKLYN,3039820005.0,BROOKLYN,1015534.0,185289.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67519697980413,-73.88721768350634,"(40.67519697980413, -73.88721768350634)"
