Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
51648100,08/27/2021 12:02:15 AM,08/27/2021 12:58:25 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11230.0,845 SETON PLACE,SETON PLACE,WEBSTER AVENUE,LAWRENCE AVENUE,WEBSTER AVENUE,LAWRENCE AVENUE,,BROOKLYN,SETON PLACE,,Closed,,The Police Department issued a summons in response to the complaint.,08/27/2021 04:58:27 AM,14 BROOKLYN,3054200006.0,BROOKLYN,991087.0,168965.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.63044379871303,-73.97536838598145,"(40.63044379871303, -73.97536838598145)"
51649278,08/27/2021 12:02:52 AM,08/27/2021 12:49:54 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11429.0,99-26 213 STREET,213 STREET,99 AVENUE,102 AVENUE,99 AVENUE,102 AVENUE,,QUEENS VILLAGE,213 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,08/27/2021 04:49:57 AM,13 QUEENS,4110850041.0,QUEENS,1054811.0,199558.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.7141359773929,-73.74547081205277,"(40.7141359773929, -73.74547081205277)"
51651932,08/27/2021 12:02:54 AM,08/27/2021 02:17:56 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10459.0,1365 LYMAN PLACE,LYMAN PLACE,EAST  169 STREET,FREEMAN STREET,EAST  169 STREET,FREEMAN STREET,,BRONX,LYMAN PLACE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/27/2021 06:18:01 AM,03 BRONX,2029700031.0,BRONX,1012879.0,241521.0,ONLINE,Unspecified,BRONX,,,,,,,,40.829548409045366,-73.89654983563152,"(40.829548409045366, -73.89654983563152)"
51647237,08/27/2021 12:03:04 AM,08/27/2021 12:53:44 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10308.0,154 MANSION AVENUE,MANSION AVENUE,MC KEE AVENUE,HILLSIDE TERRACE,MC KEE AVENUE,HILLSIDE TERRACE,,STATEN ISLAND,MANSION AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,08/27/2021 04:53:47 AM,03 STATEN ISLAND,5052070039.0,STATEN ISLAND,945088.0,137614.0,MOBILE,Unspecified,STATEN ISLAND,,,,,,,,40.54430774388785,-74.14090687102626,"(40.54430774388785, -74.14090687102626)"
51650490,08/27/2021 12:03:32 AM,08/27/2021 12:58:07 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11230.0,845 SETON PLACE,SETON PLACE,WEBSTER AVENUE,LAWRENCE AVENUE,WEBSTER AVENUE,LAWRENCE AVENUE,,BROOKLYN,SETON PLACE,,Closed,,The Police Department issued a summons in response to the complaint.,08/27/2021 04:58:11 AM,14 BROOKLYN,3054200006.0,BROOKLYN,991087.0,168965.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.63044379871303,-73.97536838598145,"(40.63044379871303, -73.97536838598145)"
51652231,08/27/2021 12:03:47 AM,08/27/2021 05:48:42 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11373.0,93-09 LAMONT AVENUE,LAMONT AVENUE,DENMAN STREET,CASE STREET,DENMAN STREET,CASE STREET,,ELMHURST,LAMONT AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,08/27/2021 09:48:46 AM,04 QUEENS,4015650043.0,QUEENS,1019531.0,211085.0,PHONE,Unspecified,QUEENS,,,,,,,,40.74598576801968,-73.87267289437494,"(40.74598576801968, -73.87267289437494)"
51644640,08/27/2021 12:03:51 AM,08/27/2021 01:54:51 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10033.0,AUDUBON AVENUE,AUDUBON AVENUE,AUDUBON AVENUE,WEST  177 STREET,AUDUBON AVENUE,WEST  177 STREET,,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/27/2021 05:54:55 AM,12 MANHATTAN,,MANHATTAN,1002446.0,247556.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.8461403842738,-73.93423282519908,"(40.846140384273795, -73.93423282519908)"
51644497,08/27/2021 12:03:53 AM,08/27/2021 12:47:27 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11207.0,2929 FULTON STREET,FULTON STREET,WARWICK STREET,ASHFORD STREET,WARWICK STREET,ASHFORD STREET,,BROOKLYN,FULTON STREET,,Closed,,The Police Department issued a summons in response to the complaint.,08/27/2021 04:47:30 AM,05 BROOKLYN,3039380035.0,BROOKLYN,1015681.0,186786.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.6793053825208,-73.88668075108835,"(40.679305382520795, -73.88668075108835)"
51643486,08/27/2021 12:03:59 AM,08/27/2021 02:49:25 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10467.0,2911 BARNES AVENUE,BARNES AVENUE,ARNOW AVENUE,WILLIAMSBRIDGE ROAD,ARNOW AVENUE,WILLIAMSBRIDGE ROAD,,BRONX,BARNES AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,08/27/2021 06:49:29 AM,11 BRONX,2045490001.0,BRONX,1022019.0,255628.0,ONLINE,Unspecified,BRONX,,,,,,,,40.8682335539516,-73.86344325864486,"(40.8682335539516, -73.86344325864486)"
51647559,08/27/2021 12:04:03 AM,08/27/2021 12:41:37 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11237.0,1033 HART STREET,HART STREET,ST NICHOLAS AVENUE,CYPRESS AVENUE,ST NICHOLAS AVENUE,CYPRESS AVENUE,,BROOKLYN,HART STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/27/2021 04:41:40 AM,04 BROOKLYN,3032230043.0,BROOKLYN,1006846.0,196577.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.70620636429364,-73.91850101152319,"(40.706206364293635, -73.91850101152319)"
51662497,08/27/2021 12:04:05 AM,08/31/2021 11:26:42 AM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10452.0,957 WOODYCREST AVENUE,WOODYCREST AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Housing Preservation and Development contacted a tenant in the building and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",08/31/2021 12:00:00 AM,04 BRONX,2025110068.0,BRONX,1003936.0,242233.0,ONLINE,Unspecified,BRONX,,,,,,,,40.8315271048226,-73.92886303221528,"(40.8315271048226, -73.92886303221528)"
51662137,08/27/2021 12:04:12 AM,09/08/2021 12:19:40 PM,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10032.0,1887 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,NEW YORK,,,Closed,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,09/08/2021 12:00:00 AM,09 MANHATTAN,1020680004.0,MANHATTAN,999819.0,241857.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.83050330998546,-73.94374101573966,"(40.83050330998546, -73.94374101573966)"
51646326,08/27/2021 12:04:21 AM,08/27/2021 12:39:04 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10031.0,479 WEST  146 STREET,WEST  146 STREET,CONVENT AVENUE,AMSTERDAM AVENUE,CONVENT AVENUE,AMSTERDAM AVENUE,,NEW YORK,WEST  146 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/27/2021 04:39:10 AM,09 MANHATTAN,1020610001.0,MANHATTAN,999045.0,240097.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.82567394405134,-73.94654176526778,"(40.82567394405134, -73.94654176526778)"
51648543,08/27/2021 12:04:29 AM,08/27/2021 12:20:25 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11205.0,84 CARLTON AVENUE,CARLTON AVENUE,PARK AVENUE,CUMBERLAND WALK,PARK AVENUE,CUMBERLAND WALK,,BROOKLYN,CARLTON AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/27/2021 04:20:28 AM,02 BROOKLYN,3020410001.0,BROOKLYN,991690.0,192287.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6944570414546,-73.9731702273241,"(40.6944570414546, -73.9731702273241)"
51649392,08/27/2021 12:04:29 AM,08/27/2021 01:26:08 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10453.0,2181 GRAND AVENUE,GRAND AVENUE,CLINTON PLACE,WEST  182 STREET,CLINTON PLACE,WEST  182 STREET,,BRONX,GRAND AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/27/2021 05:26:12 AM,05 BRONX,2032070058.0,BRONX,1010082.0,251717.0,ONLINE,Unspecified,BRONX,,,,,,,,40.8575420507696,-73.90661743976862,"(40.857542050769595, -73.90661743976862)"
51643132,08/27/2021 12:04:43 AM,08/27/2021 12:57:33 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11230.0,845 SETON PLACE,SETON PLACE,WEBSTER AVENUE,LAWRENCE AVENUE,WEBSTER AVENUE,LAWRENCE AVENUE,,BROOKLYN,SETON PLACE,,Closed,,The Police Department issued a summons in response to the complaint.,08/27/2021 04:57:36 AM,14 BROOKLYN,3054200006.0,BROOKLYN,991087.0,168965.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.63044379871303,-73.97536838598145,"(40.63044379871303, -73.97536838598145)"
51645779,08/27/2021 12:04:53 AM,08/27/2021 03:23:36 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11356.0,6-10 119 STREET,119 STREET,6 AVENUE,7 AVENUE,6 AVENUE,7 AVENUE,,COLLEGE POINT,119 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/27/2021 07:23:40 AM,07 QUEENS,4039340021.0,QUEENS,1025696.0,227595.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.791274616447055,-73.85032199210389,"(40.791274616447055, -73.85032199210389)"
51649581,08/27/2021 12:05:20 AM,08/27/2021 01:43:08 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10460.0,912 EAST  178 STREET,EAST  178 STREET,HONEYWELL AVENUE,DALY AVENUE,HONEYWELL AVENUE,DALY AVENUE,,BRONX,EAST  178 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/27/2021 05:43:13 AM,06 BRONX,2031210046.0,BRONX,1016479.0,246363.0,ONLINE,Unspecified,BRONX,,,,,,,,40.84282588333603,-73.88351807575677,"(40.84282588333603, -73.88351807575677)"
51643058,08/27/2021 12:05:22 AM,08/27/2021 12:43:04 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10306.0,50 EDISON STREET,EDISON STREET,MIDLAND AVENUE,COLFAX AVENUE,MIDLAND AVENUE,COLFAX AVENUE,,STATEN ISLAND,EDISON STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/27/2021 04:43:06 AM,02 STATEN ISLAND,5035870018.0,STATEN ISLAND,954745.0,150387.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.57940451854732,-74.10621625903606,"(40.57940451854732, -74.10621625903606)"
51651937,08/27/2021 12:05:22 AM,08/27/2021 01:09:25 AM,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,10034.0,1781 RIVERSIDE DRIVE,RIVERSIDE DRIVE,HENRY HUDSON PARKWAY ET   17 NB,HENSHAW STREET,HENRY HUDSON PARKWAY ET   17 NB,HENSHAW STREET,,NEW YORK,RIVERSIDE DRIVE,,Closed,,The Police Department reviewed your complaint and provided additional information below.,08/27/2021 05:09:29 AM,12 MANHATTAN,1022460135.0,MANHATTAN,1003358.0,255069.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.866759390133424,-73.93091510011978,"(40.866759390133424, -73.93091510011978)"
51646113,08/27/2021 12:05:43 AM,08/27/2021 12:55:15 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11237.0,318 COVERT STREET,COVERT STREET,KNICKERBOCKER AVENUE,IRVING AVENUE,KNICKERBOCKER AVENUE,IRVING AVENUE,,BROOKLYN,COVERT STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,08/27/2021 04:55:19 AM,04 BROOKLYN,3034250022.0,BROOKLYN,1010407.0,191786.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.69304638561428,-73.90567585475318,"(40.69304638561428, -73.90567585475318)"
51646870,08/27/2021 12:05:49 AM,08/27/2021 02:16:28 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10456.0,3485 3 AVENUE,3 AVENUE,EAST  167 STREET,EAST  168 STREET,EAST  167 STREET,EAST  168 STREET,,BRONX,3 AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,08/27/2021 06:16:31 AM,03 BRONX,2023720032.0,BRONX,1010199.0,241764.0,ONLINE,Unspecified,BRONX,,,,,,,,40.83022365450864,-73.90623299986453,"(40.83022365450864, -73.90623299986453)"
51652817,08/27/2021 12:06:04 AM,08/27/2021 12:43:58 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11420.0,115-24 122 STREET,122 STREET,115 AVENUE,116 AVENUE,115 AVENUE,116 AVENUE,,SOUTH OZONE PARK,122 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,08/27/2021 04:44:00 AM,10 QUEENS,4116650019.0,QUEENS,1035094.0,186038.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.67716207850514,-73.81669621318817,"(40.67716207850514, -73.81669621318817)"
51648591,08/27/2021 12:06:09 AM,08/27/2021 12:30:03 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11209.0,8102 3 AVENUE,3 AVENUE,81 STREET,82 STREET,81 STREET,82 STREET,,BROOKLYN,3 AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,08/27/2021 04:30:05 AM,10 BROOKLYN,3059960039.0,BROOKLYN,976024.0,167705.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62698418343172,-74.02963421896698,"(40.62698418343172, -74.02963421896698)"
51649391,08/27/2021 12:06:34 AM,08/27/2021 01:38:05 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10460.0,1705 HOE AVENUE,HOE AVENUE,EAST  173 STREET,EAST  174 STREET,EAST  173 STREET,EAST  174 STREET,,BRONX,HOE AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/27/2021 05:38:12 AM,03 BRONX,2029830030.0,BRONX,1015590.0,244318.0,ONLINE,Unspecified,BRONX,,,,,,,,40.83721615832626,-73.88674064867762,"(40.83721615832626, -73.88674064867762)"
51660020,08/27/2021 12:07:00 AM,,DEP,Department of Environmental Protection,Sewer,Other Sewer Problem (Use Comments) (SZZ),,10034.0,4879 BROADWAY,BROADWAY,ACADEMY ST,W 204 ST,,,ADDRESS,NEW YORK,,,Started,,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,08/27/2021 01:35:00 AM,12 MANHATTAN,1022380023.0,MANHATTAN,1005437.0,255129.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.86691932670686,-73.92339829762831,"(40.86691932670686, -73.92339829762831)"
51646972,08/27/2021 12:07:01 AM,08/27/2021 02:07:19 AM,NYPD,New York City Police Department,Noise - Residential,Loud Television,Residential Building/House,10455.0,660 ST ANNS AVENUE,ST ANNS AVENUE,WHITE PLAINS ROAD LINE,RAE STREET,WHITE PLAINS ROAD LINE,RAE STREET,,BRONX,ST ANNS AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/27/2021 06:07:23 AM,01 BRONX,2026170014.0,BRONX,1008731.0,236922.0,ONLINE,Unspecified,BRONX,,,,,,,,40.816937935331815,-73.91155529636806,"(40.816937935331815, -73.91155529636806)"
51671487,08/27/2021 12:07:05 AM,08/30/2021 12:00:00 AM,DOB,Department of Buildings,Electrical,Electrical Wiring Defective/Exposed,,11385.0,1879 GATES AVENUE,GATES AVENUE,,,,,ADDRESS,Ridgewood,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,08/30/2021 12:00:00 AM,05 QUEENS,4034670054.0,QUEENS,1010071.0,196065.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.70479222238888,-73.9068710907569,"(40.704792222388875, -73.9068710907569)"
51647416,08/27/2021 12:07:39 AM,08/27/2021 12:36:09 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10031.0,3612 BROADWAY,BROADWAY,WEST  148 STREET,WEST  149 STREET,WEST  148 STREET,WEST  149 STREET,,NEW YORK,BROADWAY,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/27/2021 04:36:13 AM,09 MANHATTAN,1020800059.0,MANHATTAN,998431.0,241210.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.82872981821377,-73.9487579560851,"(40.82872981821377, -73.9487579560851)"
51648577,08/27/2021 12:07:58 AM,08/27/2021 12:37:22 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11207.0,609 BRADFORD STREET,BRADFORD STREET,LIVONIA AVENUE,RIVERDALE AVENUE,LIVONIA AVENUE,RIVERDALE AVENUE,,BROOKLYN,BRADFORD STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/27/2021 04:37:25 AM,05 BROOKLYN,3038270001.0,BROOKLYN,1014780.0,181212.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.66400916673343,-73.88995439955126,"(40.66400916673343, -73.88995439955126)"
51652165,08/27/2021 12:07:58 AM,08/27/2021 01:21:22 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11385.0,1711 HARMAN STREET,HARMAN STREET,CYPRESS AVENUE,SENECA AVENUE,CYPRESS AVENUE,SENECA AVENUE,,RIDGEWOOD,HARMAN STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,08/27/2021 05:21:25 AM,05 QUEENS,4034320070.0,QUEENS,1008154.0,196140.0,PHONE,Unspecified,QUEENS,,,,,,,,40.70500346596463,-73.91378488668434,"(40.70500346596463, -73.91378488668434)"
51657645,08/27/2021 12:08:00 AM,09/03/2021 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10462.0,2399 BUTLER PLACE,BUTLER PLACE,DEAD END,ZEREGA AVENUE,,,ADDRESS,BRONX,,,Closed,,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",09/03/2021 12:00:00 PM,10 BRONX,2038340049.0,BRONX,1026877.0,243984.0,ONLINE,Unspecified,BRONX,,,,,,,,40.8362521584474,-73.84595285394673,"(40.8362521584474, -73.84595285394673)"
51647381,08/27/2021 12:08:04 AM,08/27/2021 12:57:02 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032.0,1887 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  153 STREET,WEST  154 STREET,WEST  153 STREET,WEST  154 STREET,,NEW YORK,AMSTERDAM AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/27/2021 04:57:06 AM,09 MANHATTAN,1020680004.0,MANHATTAN,999819.0,241857.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.83050330998546,-73.94374101573966,"(40.83050330998546, -73.94374101573966)"
