Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
51492383,08/12/2021 12:03:54 AM,08/12/2021 12:23:01 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11231.0,624 CLINTON STREET,CLINTON STREET,CENTRE MALL,BUSH STREET,CENTRE MALL,BUSH STREET,,BROOKLYN,CLINTON STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/12/2021 04:23:03 AM,06 BROOKLYN,3005380001.0,BROOKLYN,983596.0,184736.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.67373437271587,-74.00235769073858,"(40.67373437271587, -74.00235769073858)"
51491315,08/12/2021 12:04:00 AM,08/12/2021 01:30:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11212.0,,,,,THOMAS BOYLAND STREET,RIVERDALE AVENUE,INTERSECTION,BROOKLYN,,,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,08/12/2021 01:30:00 AM,16 BROOKLYN,,BROOKLYN,1008850.0,179962.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.66059665659141,-73.91133367066092,"(40.66059665659141, -73.91133367066092)"
51491045,08/12/2021 12:04:15 AM,08/12/2021 12:24:01 AM,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,11361.0,209-38 46 ROAD,46 ROAD,210 STREET,211 STREET,210 STREET,211 STREET,,BAYSIDE,46 ROAD,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,08/12/2021 04:24:07 AM,11 QUEENS,4073240023.0,QUEENS,1047550.0,215028.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.75665209581757,-73.77151717067824,"(40.756652095817564, -73.77151717067824)"
51498644,08/12/2021 12:04:20 AM,08/12/2021 01:23:15 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11377.0,34-57 60 STREET,60 STREET,BROADWAY,37 AVENUE,BROADWAY,37 AVENUE,,WOODSIDE,60 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/12/2021 05:23:24 AM,02 QUEENS,4011990017.0,QUEENS,1011382.0,212819.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.75077391548536,-73.90207514414374,"(40.75077391548536, -73.90207514414374)"
51511549,08/12/2021 12:04:36 AM,08/27/2021 12:00:00 AM,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,,11436.0,126-22 145 STREET,145 STREET,,,,,ADDRESS,Jamaica,,,Assigned,,The Department of Buildings attempted to investigate this complaint but could not gain access to the location. Please schedule an appointment for a follow up inspection by contacting the appropriate unit at Department of Buildings. You can find contact information at https://www1.nyc.gov/site/buildings/about/contact-us.page.,08/27/2021 12:00:00 AM,12 QUEENS,4120620063.0,QUEENS,1041430.0,184667.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.67336034347882,-73.79386525260634,"(40.67336034347882, -73.79386525260634)"
51500252,08/12/2021 12:04:42 AM,08/12/2021 12:38:55 AM,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,11103.0,38-01 ASTORIA BOULEVARD,ASTORIA BOULEVARD,38 STREET,STEINWAY STREET,38 STREET,STEINWAY STREET,,ASTORIA,ASTORIA BOULEVARD NORTH,,Closed,,The Police Department issued a summons in response to the complaint.,08/12/2021 04:39:01 AM,01 QUEENS,4008030001.0,QUEENS,1008844.0,219670.0,PHONE,Unspecified,QUEENS,,,,,,,,40.76958556756782,-73.91121022776794,"(40.76958556756782, -73.91121022776794)"
51497210,08/12/2021 12:04:55 AM,08/12/2021 03:03:54 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11105.0,20-25 STEINWAY STREET,STEINWAY STREET,20 AVENUE,20 ROAD,20 AVENUE,20 ROAD,,ASTORIA,STEINWAY STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,08/12/2021 07:03:58 AM,01 QUEENS,4007990022.0,QUEENS,1011290.0,221959.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.77586112669968,-73.9023704242571,"(40.775861126699674, -73.9023704242571)"
51491983,08/12/2021 12:05:29 AM,08/12/2021 12:53:48 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11104.0,41-20 48 AVENUE,48 AVENUE,41 STREET,42 STREET,41 STREET,42 STREET,,SUNNYSIDE,48 AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,08/12/2021 04:53:52 AM,02 QUEENS,4002010040.0,QUEENS,1005357.0,208818.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.73980861101323,-73.92383312693899,"(40.73980861101323, -73.92383312693899)"
51500065,08/12/2021 12:05:38 AM,08/12/2021 12:23:32 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10017.0,GRAND CENTRAL TERMINAL,GRAND CENTRAL TERMINAL,PARK AVENUE VIADUCT,DE PEW PLACE,PARK AVENUE VIADUCT,DE PEW PLACE,,NEW YORK,GRAND CENTRAL TERMINAL,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/12/2021 04:23:35 AM,05 MANHATTAN,1012800001.0,MANHATTAN,990548.0,213431.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.75249308301282,-73.9772686666301,"(40.75249308301282, -73.9772686666301)"
51505534,08/12/2021 12:06:00 AM,08/12/2021 12:06:00 AM,DEP,Department of Environmental Protection,Water System,Fire Hydrant Emergency (FHE),,11215.0,,,,,4 AVENUE,16 STREET,INTERSECTION,BROOKLYN,,,Closed,,The Department of Environmental Protection investigated this complaint and shut the running hydrant.,08/12/2021 12:06:00 AM,07 BROOKLYN,,BROOKLYN,986404.0,181968.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66613659339839,-73.99223564619865,"(40.66613659339839, -73.99223564619865)"
51493526,08/12/2021 12:06:02 AM,08/12/2021 12:53:35 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10451.0,655 MORRIS AVENUE,MORRIS AVENUE,EAST  151 STREET,EAST  153 STREET,EAST  151 STREET,EAST  153 STREET,,BRONX,MORRIS AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/12/2021 04:53:42 AM,01 BRONX,2024410200.0,BRONX,1006019.0,238225.0,ONLINE,Unspecified,BRONX,,,,,,,,40.82052140167792,-73.92134894963148,"(40.820521401677915, -73.92134894963148)"
51494489,08/12/2021 12:06:02 AM,08/12/2021 12:33:45 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11228.0,1143 70 STREET,70 STREET,11 AVENUE,12 AVENUE,11 AVENUE,12 AVENUE,,BROOKLYN,70 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,08/12/2021 04:33:52 AM,10 BROOKLYN,3061540061.0,BROOKLYN,982062.0,167057.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.6252091084548,-74.00788207458037,"(40.625209108454804, -74.00788207458037)"
51498792,08/12/2021 12:06:05 AM,08/12/2021 12:25:57 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10468.0,2875 SEDGWICK AVENUE,SEDGWICK AVENUE,WEST  229 STREET,RESERVOIR AVENUE,WEST  229 STREET,RESERVOIR AVENUE,,BRONX,SEDGWICK AVENUE,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,08/12/2021 04:26:02 AM,08 BRONX,2032530255.0,BRONX,1011449.0,257743.0,PHONE,Unspecified,BRONX,,,,,,,,40.87407747561737,-73.90165128748893,"(40.87407747561737, -73.90165128748893)"
51493615,08/12/2021 12:06:49 AM,08/12/2021 12:46:03 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10458.0,2875 WEBSTER AVENUE,WEBSTER AVENUE,BEDFORD PARK BOULEVARD,BOTANICAL SQUARE SOUTH,BEDFORD PARK BOULEVARD,BOTANICAL SQUARE SOUTH,,BRONX,WEBSTER AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/12/2021 04:46:07 AM,07 BRONX,2032800065.0,BRONX,1016468.0,255293.0,ONLINE,Unspecified,BRONX,,,,,,,,40.86733608771237,-73.88351491353178,"(40.867336087712374, -73.88351491353178)"
51508690,08/12/2021 12:07:00 AM,08/12/2021 12:07:00 AM,DEP,Department of Environmental Protection,Water System,Fire Hydrant Emergency (FHE),,10468.0,,,,,SEDGWICK AVENUE,BAILEY AVENUE,INTERSECTION,BRONX,,,Closed,,The Department of Environmental Protection investigated this complaint and shut the running hydrant.,08/12/2021 12:07:00 AM,07 BRONX,,BRONX,1009562.0,254560.0,ONLINE,Unspecified,BRONX,,,,,,,,40.86534673083976,-73.90848649906775,"(40.865346730839754, -73.90848649906775)"
51496745,08/12/2021 12:07:00 AM,08/12/2021 10:49:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11206.0,,,,,HARRISON AVENUE,WALTON STREET,INTERSECTION,BROOKLYN,,,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,08/12/2021 10:49:00 AM,01 BROOKLYN,,BROOKLYN,998286.0,195096.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.70215908725771,-73.94937819732212,"(40.70215908725771, -73.94937819732212)"
51494500,08/12/2021 12:07:04 AM,08/12/2021 12:42:11 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11365.0,171-01 65 AVENUE,65 AVENUE,171 STREET,172 STREET,171 STREET,172 STREET,,FRESH MEADOWS,65 AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,08/12/2021 04:42:14 AM,08 QUEENS,4068990010.0,QUEENS,1040179.0,207679.0,PHONE,Unspecified,QUEENS,,,,,,,,40.73653068707966,-73.7981839813209,"(40.73653068707966, -73.7981839813209)"
51494714,08/12/2021 12:07:09 AM,08/12/2021 12:29:24 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10456.0,1385 WASHINGTON AVENUE,WASHINGTON AVENUE,EAST  169 STREET,EAST  170 STREET,EAST  169 STREET,EAST  170 STREET,,BRONX,WASHINGTON AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,08/12/2021 04:29:27 AM,03 BRONX,2029010001.0,BRONX,1010831.0,244072.0,PHONE,Unspecified,BRONX,,,,,,,,40.83655656640166,-73.9039401169488,"(40.83655656640166, -73.9039401169488)"
51492276,08/12/2021 12:07:36 AM,08/12/2021 03:27:46 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11221.0,236 MALCOLM X BOULEVARD,MALCOLM X BOULEVARD,JEFFERSON AVENUE,HANCOCK STREET,JEFFERSON AVENUE,HANCOCK STREET,,BROOKLYN,MALCOLM X BOULEVARD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/12/2021 07:27:49 AM,03 BROOKLYN,3016560045.0,BROOKLYN,1003825.0,188728.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68466988693499,-73.92941992397365,"(40.68466988693499, -73.92941992397365)"
51494748,08/12/2021 12:07:45 AM,08/12/2021 12:47:14 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221.0,1362 DEKALB AVENUE,DEKALB AVENUE,CENTRAL AVENUE,WILSON AVENUE,CENTRAL AVENUE,WILSON AVENUE,,BROOKLYN,DEKALB AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/12/2021 04:47:19 AM,04 BROOKLYN,3032450023.0,BROOKLYN,1005189.0,193931.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69894779400431,-73.92448568380944,"(40.698947794004305, -73.92448568380944)"
51499883,08/12/2021 12:08:05 AM,08/12/2021 06:47:46 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11238.0,CLASSON AVENUE,CLASSON AVENUE,CLASSON AVENUE,GATES AVENUE,CLASSON AVENUE,GATES AVENUE,,,,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/12/2021 10:47:51 AM,02 BROOKLYN,,BROOKLYN,995544.0,188922.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68521681269956,-73.95927775943233,"(40.68521681269956, -73.95927775943233)"
51498732,08/12/2021 12:08:12 AM,08/12/2021 12:34:09 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10031.0,612 RIVERSIDE DRIVE,RIVERSIDE DRIVE,WEST  138 STREET,WEST  139 STREET,WEST  138 STREET,WEST  139 STREET,,NEW YORK,RIVERSIDE DRIVE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/12/2021 04:34:13 AM,09 MANHATTAN,1020870015.0,MANHATTAN,996529.0,239141.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.82305385183348,-73.95563448422712,"(40.82305385183348, -73.95563448422712)"
51498721,08/12/2021 12:08:20 AM,08/12/2021 12:30:58 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11209.0,8014 5 AVENUE,5 AVENUE,CHARLES AHL WAY,81 STREET,CHARLES AHL WAY,81 STREET,,BROOKLYN,5 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/12/2021 04:31:02 AM,10 BROOKLYN,3059890048.0,BROOKLYN,977522.0,167200.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62559932886133,-74.02423716107516,"(40.625599328861334, -74.02423716107516)"
51499906,08/12/2021 12:08:44 AM,08/12/2021 12:54:14 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10019.0,7 AVENUE,7 AVENUE,7 AVENUE,WEST   55 STREET,7 AVENUE,WEST   55 STREET,,,,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/12/2021 04:54:18 AM,05 MANHATTAN,,MANHATTAN,989519.0,217704.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.76422204840166,-73.9809792811693,"(40.76422204840166, -73.9809792811693)"
51509034,08/12/2021 12:08:58 AM,08/12/2021 04:12:39 PM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10462.0,2125 ST RAYMONDS AVENUE,ST RAYMONDS AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",08/12/2021 12:00:00 AM,09 BRONX,2039437501.0,BRONX,1024472.0,244456.0,PHONE,Unspecified,BRONX,,,,,,,,40.83755894091652,-73.85464129157216,"(40.83755894091652, -73.85464129157216)"
51493735,08/12/2021 12:09:00 AM,08/12/2021 01:08:21 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221.0,1056 BROADWAY,BROADWAY,HART STREET,MALCOLM X BOULEVARD,HART STREET,MALCOLM X BOULEVARD,,BROOKLYN,BROADWAY,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/12/2021 05:08:24 AM,03 BROOKLYN,3015960041.0,BROOKLYN,1003192.0,192481.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69497238238964,-73.9316917304107,"(40.694972382389636, -73.9316917304107)"
51491176,08/12/2021 12:09:19 AM,08/12/2021 01:29:38 AM,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11377.0,55-05 WOODSIDE AVENUE,WOODSIDE AVENUE,55 STREET,56 STREET,55 STREET,56 STREET,,WOODSIDE,WOODSIDE AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/12/2021 05:29:44 AM,02 QUEENS,4012260001.0,QUEENS,1009545.0,211323.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.74667322018189,-73.90871086930225,"(40.74667322018189, -73.90871086930225)"
51499881,08/12/2021 12:09:25 AM,08/12/2021 01:20:58 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10452.0,901 WALTON AVENUE,WALTON AVENUE,EAST  161 STREET,ALL HALLOWS WAY,EAST  161 STREET,ALL HALLOWS WAY,,BRONX,WALTON AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/12/2021 05:21:09 AM,04 BRONX,2024760091.0,BRONX,1005462.0,241115.0,ONLINE,Unspecified,BRONX,,,,,,,,40.828454983072575,-73.9233522443692,"(40.828454983072575, -73.9233522443692)"
51492519,08/12/2021 12:10:23 AM,08/12/2021 12:39:16 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11104.0,41-20 48 AVENUE,48 AVENUE,41 STREET,42 STREET,41 STREET,42 STREET,,SUNNYSIDE,48 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/12/2021 04:39:24 AM,02 QUEENS,4002010040.0,QUEENS,1005357.0,208818.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.73980861101323,-73.92383312693899,"(40.73980861101323, -73.92383312693899)"
51500368,08/12/2021 12:10:23 AM,08/16/2021 06:32:38 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11237.0,166 WILSON AVENUE,WILSON AVENUE,HART STREET,DEKALB AVENUE,HART STREET,DEKALB AVENUE,ADDRESS,BROOKLYN,WILSON AVENUE,,Closed,,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,08/12/2021 12:10:23 AM,04 BROOKLYN,3032340030.0,BROOKLYN,1005212.0,194293.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.69994134466437,-73.92440161006435,"(40.69994134466437, -73.92440161006435)"
51492054,08/12/2021 12:10:39 AM,08/12/2021 01:34:28 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11367.0,150-22 72 DRIVE,72 DRIVE,150 STREET,153 STREET,150 STREET,153 STREET,,FLUSHING,72 DRIVE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/12/2021 05:34:34 AM,08 QUEENS,4067020001.0,QUEENS,1035118.0,204084.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.72669387134207,-73.81647338036126,"(40.72669387134207, -73.81647338036126)"
51492591,08/12/2021 12:10:41 AM,08/12/2021 12:48:32 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10002.0,158 LUDLOW STREET,LUDLOW STREET,RIVINGTON STREET,STANTON STREET,RIVINGTON STREET,STANTON STREET,,NEW YORK,LUDLOW STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,08/12/2021 04:48:37 AM,03 MANHATTAN,1004110050.0,MANHATTAN,987610.0,201957.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7210013943032,-73.98787850273274,"(40.721001394303194, -73.98787850273274)"
51490751,08/12/2021 12:10:47 AM,08/12/2021 02:26:10 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11385.0,70-20 60 LANE,60 LANE,70 AVENUE,71 AVENUE,70 AVENUE,71 AVENUE,,RIDGEWOOD,60 LANE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,08/12/2021 06:26:16 AM,05 QUEENS,4035170033.0,QUEENS,1012838.0,195007.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.70187975588009,-73.89689581897603,"(40.70187975588009, -73.89689581897603)"
51497350,08/12/2021 12:10:51 AM,08/12/2021 12:50:59 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11220.0,347 61 STREET,61 STREET,3 AVENUE,4 AVENUE,3 AVENUE,4 AVENUE,,BROOKLYN,61 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,08/12/2021 04:51:07 AM,07 BROOKLYN,3057810053.0,BROOKLYN,978736.0,172732.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64078433440416,-74.01986832915897,"(40.64078433440416, -74.01986832915897)"
