Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
51424300,08/04/2021 12:02:02 AM,08/04/2021 01:11:46 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11416.0,102-20 ATLANTIC AVENUE,ATLANTIC AVENUE,102 STREET,104 STREET,102 STREET,104 STREET,,OZONE PARK,ATLANTIC AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,08/04/2021 05:11:49 AM,09 QUEENS,4093800001.0,QUEENS,1027921.0,190681.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.68994432728586,-73.84252630154614,"(40.68994432728586, -73.84252630154614)"
51419628,08/04/2021 12:02:09 AM,08/04/2021 01:15:38 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10456.0,EAST  164 STREET,EAST  164 STREET,GRAND CONCOURSE,SHERIDAN AVENUE,GRAND CONCOURSE,SHERIDAN AVENUE,,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/04/2021 05:15:41 AM,Unspecified BRONX,,BRONX,,,PHONE,Unspecified,BRONX,,,,,,,,,,
51418505,08/04/2021 12:02:33 AM,08/04/2021 01:42:39 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10026.0,234 WEST  114 STREET,WEST  114 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,,NEW YORK,WEST  114 STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,08/04/2021 05:42:42 AM,10 MANHATTAN,1018290050.0,MANHATTAN,996752.0,231646.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.80248185559549,-73.95484271852797,"(40.80248185559549, -73.95484271852797)"
51422040,08/04/2021 12:02:33 AM,08/04/2021 01:29:02 AM,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,10452.0,JOYCE KILMER PARK,JOYCE KILMER PARK,EAST  161 STREET,ALL HALLOWS WAY,EAST  161 STREET,ALL HALLOWS WAY,,BRONX,JOYCE KILMER PARK,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/04/2021 05:29:07 AM,04 BRONX,2024690001.0,BRONX,1005593.0,241099.0,ONLINE,Joyce Kilmer Park,BRONX,,,,,,,,40.82841075207695,-73.92287893816902,"(40.82841075207695, -73.92287893816902)"
51426030,08/04/2021 12:02:40 AM,08/04/2021 12:43:41 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10472.0,1235 STRATFORD AVENUE,STRATFORD AVENUE,PELHAM LINE,EAST  172 STREET,PELHAM LINE,EAST  172 STREET,,BRONX,STRATFORD AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/04/2021 04:43:46 AM,09 BRONX,2037760062.0,BRONX,1018625.0,241835.0,ONLINE,Unspecified,BRONX,,,,,,,,40.83038975382235,-73.87578522714726,"(40.83038975382235, -73.87578522714726)"
51435167,08/04/2021 12:02:55 AM,08/05/2021 11:07:21 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10032.0,76 ST NICHOLAS PLACE,ST NICHOLAS PLACE,,,,,ADDRESS,NEW YORK,,,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,08/05/2021 12:00:00 AM,09 MANHATTAN,1020540079.0,MANHATTAN,1000634.0,241478.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.82946158953197,-73.94079691863257,"(40.829461589531974, -73.94079691863257)"
51420955,08/04/2021 12:02:57 AM,08/04/2021 01:34:35 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10460.0,2134 VYSE AVENUE,VYSE AVENUE,EAST  181 STREET,BRONX PARK SOUTH,EAST  181 STREET,BRONX PARK SOUTH,,BRONX,VYSE AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/04/2021 05:34:37 AM,06 BRONX,2031340001.0,BRONX,1017550.0,247083.0,MOBILE,Unspecified,BRONX,,,,,,,,40.84479809671733,-73.87964370120724,"(40.844798096717334, -73.87964370120724)"
51426003,08/04/2021 12:03:12 AM,08/04/2021 12:04:20 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10301.0,196 BAY STREET,BAY STREET,ST MARKS PLACE,,ST MARKS PLACE,,,STATEN ISLAND,BAY STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/04/2021 04:04:25 AM,01 STATEN ISLAND,5004980061.0,STATEN ISLAND,962981.0,171436.0,MOBILE,Unspecified,STATEN ISLAND,,,,,,,,40.637203271756384,-74.07663345407833,"(40.637203271756384, -74.07663345407833)"
51424508,08/04/2021 12:03:23 AM,08/04/2021 02:35:51 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10451.0,810 GERARD AVENUE,GERARD AVENUE,EAST  157 STREET,EAST  158 STREET,EAST  157 STREET,EAST  158 STREET,,BRONX,GERARD AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/04/2021 06:35:56 AM,04 BRONX,2024740001.0,BRONX,1004741.0,240126.0,MOBILE,Unspecified,BRONX,,,,,,,,40.82574216321642,-73.92596053576375,"(40.82574216321642, -73.92596053576375)"
51423201,08/04/2021 12:03:38 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11238.0,FRANKLIN AVENUE,FRANKLIN AVENUE,FRANKLIN AVENUE,STERLING PLACE,FRANKLIN AVENUE,STERLING PLACE,,,,,In Progress,,,,08 BROOKLYN,,BROOKLYN,996172.0,184578.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67329269467008,-73.95702109485504,"(40.67329269467008, -73.95702109485504)"
51421165,08/04/2021 12:03:43 AM,08/04/2021 12:38:07 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11203.0,701 FENIMORE STREET,FENIMORE STREET,ALBANY AVENUE,TROY AVENUE,ALBANY AVENUE,TROY AVENUE,,BROOKLYN,FENIMORE STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/04/2021 04:38:10 AM,09 BROOKLYN,3048130001.0,BROOKLYN,1001342.0,179538.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.65945054642171,-73.93839598658988,"(40.65945054642171, -73.93839598658988)"
51416827,08/04/2021 12:03:52 AM,08/04/2021 01:07:16 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11377.0,43-05 72 STREET,72 STREET,43 AVENUE,44 AVENUE,43 AVENUE,44 AVENUE,,WOODSIDE,72 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,08/04/2021 05:07:21 AM,02 QUEENS,4013540009.0,QUEENS,1014005.0,209589.0,PHONE,Unspecified,QUEENS,,,,,,,,40.74189994518659,-73.89262250773716,"(40.74189994518659, -73.89262250773716)"
51420037,08/04/2021 12:03:52 AM,08/04/2021 12:13:35 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10040.0,2 ELLWOOD STREET,ELLWOOD STREET,HILLSIDE AVENUE,BOGARDUS PLACE,HILLSIDE AVENUE,BOGARDUS PLACE,,NEW YORK,ELLWOOD STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,08/04/2021 04:13:39 AM,12 MANHATTAN,1021710042.0,MANHATTAN,1004253.0,252275.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.85908872412456,-73.92768757158264,"(40.85908872412456, -73.92768757158264)"
51417337,08/04/2021 12:04:01 AM,08/04/2021 12:31:29 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10458.0,2770 DECATUR AVENUE,DECATUR AVENUE,EAST  197 STREET,EAST  198 STREET,EAST  197 STREET,EAST  198 STREET,,BRONX,DECATUR AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/04/2021 04:31:35 AM,07 BRONX,2032780071.0,BRONX,1015586.0,254986.0,MOBILE,Unspecified,BRONX,,,,,,,,40.86649664186295,-73.88670524135469,"(40.86649664186295, -73.88670524135469)"
51422106,08/04/2021 12:04:05 AM,08/04/2021 01:30:42 AM,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,10452.0,JOYCE KILMER PARK,JOYCE KILMER PARK,EAST  161 STREET,ALL HALLOWS WAY,EAST  161 STREET,ALL HALLOWS WAY,,BRONX,JOYCE KILMER PARK,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/04/2021 05:30:47 AM,04 BRONX,2024690001.0,BRONX,1005593.0,241099.0,ONLINE,Joyce Kilmer Park,BRONX,,,,,,,,40.82841075207695,-73.92287893816902,"(40.82841075207695, -73.92287893816902)"
51418710,08/04/2021 12:04:23 AM,08/04/2021 12:51:20 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10002.0,638 WATER STREET,WATER STREET,GOUVERNEUR SLIP EAST,JACKSON STREET,GOUVERNEUR SLIP EAST,JACKSON STREET,,NEW YORK,WATER STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/04/2021 04:51:26 AM,03 MANHATTAN,1002600001.0,MANHATTAN,989291.0,198482.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.71146255359412,-73.9818167489294,"(40.71146255359412, -73.9818167489294)"
51420716,08/04/2021 12:04:23 AM,,DPR,Department of Parks and Recreation,Maintenance or Facility,Grass/Weeds,Park,11692.0,6304 BEACH FRONT ROAD,BEACH FRONT ROAD,OCEAN AVENUE SOUTH,BEACH WAY,OCEAN AVENUE SOUTH,BEACH WAY,,ARVERNE,BEACH FRONT ROAD,,In Progress,,,,14 QUEENS,4159050003.0,QUEENS,1041744.0,153650.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.58822344437109,-73.79299751769122,"(40.58822344437109, -73.79299751769122)"
51422468,08/04/2021 12:04:26 AM,08/04/2021 12:06:14 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10301.0,196 BAY STREET,BAY STREET,ST MARKS PLACE,,ST MARKS PLACE,,,STATEN ISLAND,BAY STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/04/2021 04:06:18 AM,01 STATEN ISLAND,5004980061.0,STATEN ISLAND,962981.0,171436.0,MOBILE,Unspecified,STATEN ISLAND,,,,,,,,40.637203271756384,-74.07663345407833,"(40.637203271756384, -74.07663345407833)"
51425845,08/04/2021 12:04:26 AM,08/04/2021 12:38:39 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11233.0,295 MARION STREET,MARION STREET,HOWARD AVENUE,SARATOGA AVENUE,HOWARD AVENUE,SARATOGA AVENUE,,BROOKLYN,MARION STREET,,Closed,,The Police Department issued a summons in response to the complaint.,08/04/2021 04:38:43 AM,03 BROOKLYN,3015140041.0,BROOKLYN,1007109.0,187401.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68101970380799,-73.91758356523432,"(40.68101970380799, -73.91758356523432)"
51418495,08/04/2021 12:04:39 AM,08/04/2021 03:16:44 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11103.0,35-27 30 AVENUE,30 AVENUE,35 STREET,36 STREET,35 STREET,36 STREET,,ASTORIA,30 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/04/2021 07:16:47 AM,01 QUEENS,4006290041.0,QUEENS,1006988.0,218098.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.76527580585496,-73.91791611169774,"(40.765275805854955, -73.91791611169774)"
51423146,08/04/2021 12:05:01 AM,08/04/2021 02:26:05 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11368.0,37-29 104 STREET,104 STREET,37 ROAD,37 DRIVE,37 ROAD,37 DRIVE,,CORONA,104 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/04/2021 06:26:11 AM,03 QUEENS,4017720044.0,QUEENS,1022170.0,213530.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.75268574613619,-73.8631351229877,"(40.75268574613619, -73.8631351229877)"
51418697,08/04/2021 12:05:02 AM,08/04/2021 12:20:07 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221.0,439 JEFFERSON AVENUE,JEFFERSON AVENUE,THROOP AVENUE,MARCUS GARVEY BOULEVARD,THROOP AVENUE,MARCUS GARVEY BOULEVARD,,BROOKLYN,JEFFERSON AVENUE,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,08/04/2021 04:20:10 AM,03 BROOKLYN,3018310072.0,BROOKLYN,1000832.0,188636.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68442348115337,-73.94021177725448,"(40.68442348115337, -73.94021177725448)"
51417346,08/04/2021 12:05:11 AM,08/04/2021 12:22:18 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11691.0,181 BEACH   25 STREET,BEACH   25 STREET,BOARDWALK,SEAGIRT AVENUE,BOARDWALK,SEAGIRT AVENUE,,FAR ROCKAWAY,BEACH   25 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/04/2021 04:22:22 AM,14 QUEENS,4158170071.0,QUEENS,1051347.0,156011.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.59463640218205,-73.7583994128087,"(40.59463640218205, -73.7583994128087)"
51420776,08/04/2021 12:05:19 AM,08/04/2021 02:59:26 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10462.0,2209 STARLING AVENUE,STARLING AVENUE,CASTLE HILL AVENUE,DORIS STREET,CASTLE HILL AVENUE,DORIS STREET,,BRONX,STARLING AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,08/04/2021 06:59:29 AM,10 BRONX,2039670056.0,BRONX,1025231.0,244031.0,MOBILE,Unspecified,BRONX,,,,,,,,40.83638895118641,-73.85190093541206,"(40.83638895118641, -73.85190093541206)"
51427116,08/04/2021 12:06:00 AM,08/04/2021 12:10:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10452.0,73 WEST  163 STREET,WEST  163 STREET,WOODYCREST AVE,OGDEN AVE,,,ADDRESS,BRONX,,,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,08/04/2021 12:10:00 AM,04 BRONX,2025110101.0,BRONX,1003971.0,242393.0,ONLINE,Unspecified,BRONX,,,,,,,,40.83196618062613,-73.92873608654709,"(40.83196618062613, -73.92873608654709)"
51428973,08/04/2021 12:06:00 AM,08/04/2021 06:00:00 AM,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11238.0,338 PROSPECT PLACE,PROSPECT PLACE,UNDERHILL AVE,WASHINGTON AVE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,08/04/2021 06:00:00 AM,08 BROOKLYN,3011607501.0,BROOKLYN,993905.0,185886.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6768856225882,-73.96519177326249,"(40.6768856225882, -73.96519177326249)"
51423216,08/04/2021 12:06:25 AM,08/04/2021 01:30:13 AM,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,10452.0,JOYCE KILMER PARK,JOYCE KILMER PARK,EAST  161 STREET,ALL HALLOWS WAY,EAST  161 STREET,ALL HALLOWS WAY,,BRONX,JOYCE KILMER PARK,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/04/2021 05:30:17 AM,04 BRONX,2024690001.0,BRONX,1005593.0,241099.0,ONLINE,Joyce Kilmer Park,BRONX,,,,,,,,40.82841075207695,-73.92287893816902,"(40.82841075207695, -73.92287893816902)"
51418755,08/04/2021 12:06:28 AM,08/04/2021 12:08:20 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10301.0,196 BAY STREET,BAY STREET,ST MARKS PLACE,,ST MARKS PLACE,,,STATEN ISLAND,BAY STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/04/2021 04:08:23 AM,01 STATEN ISLAND,5004980061.0,STATEN ISLAND,962981.0,171436.0,MOBILE,Unspecified,STATEN ISLAND,,,,,,,,40.637203271756384,-74.07663345407833,"(40.637203271756384, -74.07663345407833)"
