Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
51482736,08/10/2021 12:02:47 AM,08/10/2021 02:27:39 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368.0,108-21 CORONA AVENUE,CORONA AVENUE,52 AVENUE,53 AVENUE,52 AVENUE,53 AVENUE,,CORONA,CORONA AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/10/2021 06:27:43 AM,04 QUEENS,4020080083.0,QUEENS,1024524.0,209926.0,PHONE,Unspecified,QUEENS,,,,,,,,40.7427832774826,-73.8546604147001,"(40.7427832774826, -73.8546604147001)"
51479630,08/10/2021 12:02:57 AM,08/10/2021 12:03:57 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11221.0,630 GATES AVENUE,GATES AVENUE,THROOP AVENUE,MARCUS GARVEY BOULEVARD,THROOP AVENUE,MARCUS GARVEY BOULEVARD,,BROOKLYN,GATES AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/10/2021 04:04:01 AM,03 BROOKLYN,3018160001.0,BROOKLYN,1000926.0,189736.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68744255216204,-73.93987012751239,"(40.68744255216204, -73.93987012751239)"
51475221,08/10/2021 12:03:00 AM,08/10/2021 01:36:41 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11213.0,259 KINGSTON AVENUE,KINGSTON AVENUE,ST JOHNS PLACE,LINCOLN PLACE,ST JOHNS PLACE,LINCOLN PLACE,,BROOKLYN,KINGSTON AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/10/2021 05:36:45 AM,08 BROOKLYN,3012580009.0,BROOKLYN,1000326.0,183702.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67088170276445,-73.94204798474921,"(40.67088170276445, -73.94204798474921)"
51475920,08/10/2021 12:03:02 AM,08/10/2021 01:00:39 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11233.0,561 CHAUNCEY STREET,CHAUNCEY STREET,THOMAS S BOYLAND STREET,ROCKAWAY AVENUE,THOMAS S BOYLAND STREET,ROCKAWAY AVENUE,,BROOKLYN,CHAUNCEY STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/10/2021 05:00:41 AM,16 BROOKLYN,3015110045.0,BROOKLYN,1008530.0,187892.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.68236360279675,-73.91245848894819,"(40.68236360279675, -73.91245848894819)"
51476566,08/10/2021 12:03:31 AM,08/10/2021 01:15:13 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10014.0,8 9 AVENUE,9 AVENUE,LITTLE WEST   12 STREET,WEST   13 STREET,LITTLE WEST   12 STREET,WEST   13 STREET,,NEW YORK,9 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/10/2021 05:15:17 AM,02 MANHATTAN,1006280001.0,MANHATTAN,982547.0,208831.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73986931575574,-74.00614546296329,"(40.73986931575574, -74.00614546296329)"
51476673,08/10/2021 12:04:08 AM,08/10/2021 01:35:44 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10456.0,1480 WASHINGTON AVENUE,WASHINGTON AVENUE,ST PAULS PLACE,EAST  171 STREET,ST PAULS PLACE,EAST  171 STREET,,BRONX,WASHINGTON AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/10/2021 05:35:47 AM,03 BRONX,2029110001.0,BRONX,1011055.0,244623.0,ONLINE,Unspecified,BRONX,,,,,,,,40.83806822369726,-73.90312841200301,"(40.83806822369726, -73.90312841200301)"
51472166,08/10/2021 12:04:26 AM,08/10/2021 01:48:10 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221.0,412 EVERGREEN AVENUE,EVERGREEN AVENUE,BLEECKER STREET,MENAHAN STREET,BLEECKER STREET,MENAHAN STREET,,BROOKLYN,EVERGREEN AVENUE,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,08/10/2021 05:48:13 AM,04 BROOKLYN,3033040014.0,BROOKLYN,1005816.0,191862.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.69326736609261,-73.92223109941975,"(40.69326736609261, -73.92223109941975)"
51475986,08/10/2021 12:04:42 AM,08/10/2021 01:39:06 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10467.0,3085 DECATUR AVENUE,DECATUR AVENUE,EAST MOSHOLU PARKWAY NORTH,EAST  204 STREET,EAST MOSHOLU PARKWAY NORTH,EAST  204 STREET,,BRONX,DECATUR AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,08/10/2021 05:39:10 AM,07 BRONX,2033320060.0,BRONX,1017837.0,256727.0,MOBILE,Unspecified,BRONX,,,,,,,,40.871266873422016,-73.87855807383626,"(40.871266873422016, -73.87855807383626)"
51473002,08/10/2021 12:05:16 AM,08/10/2021 01:00:04 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10019.0,393 WEST   49 STREET,WEST   49 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,,NEW YORK,WEST   49 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/10/2021 05:00:07 AM,04 MANHATTAN,1010407501.0,MANHATTAN,986675.0,217496.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.76365237959255,-73.99124599575572,"(40.76365237959255, -73.99124599575572)"
51480633,08/10/2021 12:05:29 AM,08/10/2021 12:23:14 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11216.0,11 SPENCER PLACE,SPENCER PLACE,HANCOCK STREET,FULTON STREET,HANCOCK STREET,FULTON STREET,,BROOKLYN,SPENCER PLACE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/10/2021 04:23:17 AM,03 BROOKLYN,3020000009.0,BROOKLYN,996859.0,187613.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68162213095594,-73.95453877654022,"(40.68162213095594, -73.95453877654022)"
51479508,08/10/2021 12:05:31 AM,08/10/2021 01:00:54 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10473.0,1822 PATTERSON AVENUE,PATTERSON AVENUE,TAYLOR AVENUE,THIERIOT AVENUE,TAYLOR AVENUE,THIERIOT AVENUE,,BRONX,PATTERSON AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/10/2021 05:00:58 AM,09 BRONX,2034700031.0,BRONX,1022788.0,235485.0,MOBILE,Unspecified,BRONX,,,,,,,,40.81294363717876,-73.8607786332178,"(40.812943637178755, -73.8607786332178)"
51472238,08/10/2021 12:05:38 AM,08/10/2021 12:25:19 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11106.0,28-04 33 AVENUE,33 AVENUE,28 STREET,29 STREET,28 STREET,29 STREET,,ASTORIA,33 AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,08/10/2021 04:25:21 AM,01 QUEENS,4005820049.0,QUEENS,1004153.0,217048.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.7624006645932,-73.9281535293343,"(40.7624006645932, -73.9281535293343)"
51477717,08/10/2021 12:05:49 AM,08/10/2021 04:41:23 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11354.0,33-06 145 STREET,145 STREET,33 AVENUE,34 AVENUE,33 AVENUE,34 AVENUE,,FLUSHING,145 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,08/10/2021 08:41:29 AM,07 QUEENS,4049820021.0,QUEENS,1033265.0,219154.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.768067610866055,-73.82304896694572,"(40.768067610866055, -73.82304896694572)"
51475042,08/10/2021 12:06:17 AM,08/10/2021 01:35:56 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11237.0,209 IRVING AVENUE,IRVING AVENUE,HIMROD STREET,HARMAN STREET,HIMROD STREET,HARMAN STREET,,BROOKLYN,IRVING AVENUE,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,08/10/2021 05:36:00 AM,04 BROOKLYN,3032800005.0,BROOKLYN,1006924.0,194760.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.701218928904446,-73.91822580008484,"(40.701218928904446, -73.91822580008484)"
51477341,08/10/2021 12:06:24 AM,08/10/2021 12:46:50 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10461.0,2041 HOBART AVENUE,HOBART AVENUE,EAST  195 STREET,CONTINENTAL AVENUE,EAST  195 STREET,CONTINENTAL AVENUE,,BRONX,HOBART AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/10/2021 04:46:56 AM,10 BRONX,2042420037.0,BRONX,1031029.0,250170.0,MOBILE,Unspecified,BRONX,,,,,,,,40.85320986508681,-73.83090507326799,"(40.85320986508681, -73.83090507326799)"
51481997,08/10/2021 12:06:26 AM,08/10/2021 12:30:18 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11372.0,35-36 88 STREET,88 STREET,35 AVENUE,37 AVENUE,35 AVENUE,37 AVENUE,,JACKSON HEIGHTS,88 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/10/2021 04:30:21 AM,03 QUEENS,4014610023.0,QUEENS,1017783.0,213123.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.75158636053976,-73.87897115581475,"(40.751586360539754, -73.87897115581475)"
51472358,08/10/2021 12:06:45 AM,08/10/2021 01:34:14 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10456.0,1465 WASHINGTON AVENUE,WASHINGTON AVENUE,ST PAULS PLACE,EAST  171 STREET,ST PAULS PLACE,EAST  171 STREET,,BRONX,WASHINGTON AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/10/2021 05:34:19 AM,03 BRONX,2029020036.0,BRONX,1010978.0,244429.0,ONLINE,Unspecified,BRONX,,,,,,,,40.83753598368616,-73.90340745804488,"(40.83753598368616, -73.90340745804488)"
51478849,08/10/2021 12:06:52 AM,08/10/2021 03:03:40 AM,NYPD,New York City Police Department,Illegal Parking,Overnight Commercial Storage,Street/Sidewalk,11379.0,60-15 74 STREET,74 STREET,60 AVENUE,ELIOT AVENUE,60 AVENUE,ELIOT AVENUE,,MIDDLE VILLAGE,74 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/10/2021 07:03:48 AM,05 QUEENS,4028440081.0,QUEENS,1015906.0,202425.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.722229939667024,-73.8857960421229,"(40.722229939667024, -73.8857960421229)"
51481805,08/10/2021 12:06:54 AM,08/10/2021 12:24:32 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10301.0,81 JERSEY STREET,JERSEY STREET,RICHMOND TERRACE,COACH EDDIE WATKINS WAY,RICHMOND TERRACE,COACH EDDIE WATKINS WAY,,STATEN ISLAND,JERSEY STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/10/2021 04:24:36 AM,01 STATEN ISLAND,5000510030.0,STATEN ISLAND,960145.0,174050.0,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.64437087414632,-74.08686106129964,"(40.64437087414632, -74.08686106129964)"
51478022,08/10/2021 12:07:15 AM,08/10/2021 02:24:59 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10475.0,755 CO-OP CITY BOULEVARD,CO-OP CITY BOULEVARD,CARVER LOOP,CARVER LOOP,CARVER LOOP,CARVER LOOP,,BRONX,CO-OP CITY BOULEVARD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/10/2021 06:25:07 AM,10 BRONX,2051410390.0,BRONX,1032211.0,259573.0,ONLINE,Unspecified,BRONX,,,,,,,,40.87901185219109,-73.82656513988275,"(40.879011852191084, -73.82656513988275)"
51473824,08/10/2021 12:07:30 AM,08/10/2021 12:22:35 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10461.0,ROWE STREET,ROWE STREET,BUTLER PLACE,ROWE STREET,BUTLER PLACE,ROWE STREET,,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/10/2021 04:22:40 AM,10 BRONX,,BRONX,1027425.0,244441.0,MOBILE,Unspecified,BRONX,,,,,,,,40.8375038269819,-73.8439695322026,"(40.8375038269819, -73.8439695322026)"
51477423,08/10/2021 12:07:35 AM,08/10/2021 06:16:47 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10002.0,254 BROOME STREET,BROOME STREET,LUDLOW STREET,ORCHARD STREET,LUDLOW STREET,ORCHARD STREET,ADDRESS,NEW YORK,BROOME STREET,,Closed,,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,08/10/2021 12:07:35 AM,03 MANHATTAN,1004090033.0,MANHATTAN,987039.0,200880.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.718045487008105,-73.98993888199112,"(40.718045487008105, -73.98993888199112)"
51475876,08/10/2021 12:08:21 AM,08/10/2021 12:36:21 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11214.0,140 BAY   37 STREET,BAY   37 STREET,BENSON AVENUE,BATH AVENUE,BENSON AVENUE,BATH AVENUE,,BROOKLYN,BAY   37 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,08/10/2021 04:36:26 AM,11 BROOKLYN,3068760068.0,BROOKLYN,986606.0,156439.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.59606483814468,-73.99151642488441,"(40.59606483814468, -73.99151642488441)"
51473412,08/10/2021 12:08:22 AM,08/10/2021 12:34:57 AM,NYPD,New York City Police Department,Drinking,In Public,Street/Sidewalk,11209.0,80 STREET,80 STREET,80 STREET,SHORE ROAD,80 STREET,SHORE ROAD,,,,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,08/10/2021 04:35:01 AM,10 BROOKLYN,,BROOKLYN,973259.0,169028.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.63061254030514,-74.03959730288759,"(40.630612540305144, -74.03959730288759)"
51481810,08/10/2021 12:08:46 AM,,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,11223.0,1634 WEST    8 STREET,WEST    8 STREET,AVENUE P,QUENTIN ROAD,AVENUE P,QUENTIN ROAD,,BROOKLYN,WEST    8 STREET,,In Progress,,,,11 BROOKLYN,3066230020.0,BROOKLYN,989392.0,160439.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.60704284723743,-73.9814814445517,"(40.60704284723743, -73.9814814445517)"
51483958,08/10/2021 12:09:00 AM,08/12/2021 12:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,10451.0,,,,,EAST 136 STREET,3 AVENUE,INTERSECTION,BRONX,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",08/12/2021 12:00:00 AM,01 BRONX,,BRONX,1003958.0,234353.0,ONLINE,Unspecified,BRONX,,,,,,,,40.809898687197446,-73.92880667609391,"(40.809898687197446, -73.92880667609391)"
51480245,08/10/2021 12:09:00 AM,08/10/2021 02:28:39 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11418.0,85-35 106 STREET,106 STREET,85 AVENUE,86 AVENUE,85 AVENUE,86 AVENUE,,RICHMOND HILL,106 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,08/10/2021 06:28:43 AM,09 QUEENS,4091960044.0,QUEENS,1027860.0,193794.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.69848907816517,-73.84272610765436,"(40.69848907816517, -73.84272610765436)"
51475074,08/10/2021 12:09:06 AM,08/10/2021 12:42:41 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10460.0,780 GARDEN STREET,GARDEN STREET,PROSPECT AVENUE,CROTONA PARKWAY,PROSPECT AVENUE,CROTONA PARKWAY,,BRONX,GARDEN STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/10/2021 04:42:43 AM,06 BRONX,2031120030.0,BRONX,1016512.0,248747.0,ONLINE,Unspecified,BRONX,,,,,,,,40.84936913609117,-73.88338733717411,"(40.84936913609117, -73.88338733717411)"
51478087,08/10/2021 12:09:43 AM,08/10/2021 03:04:56 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Store/Commercial,11385.0,68-17 FOREST AVENUE,FOREST AVENUE,68 ROAD,68 ROAD,68 ROAD,68 ROAD,,RIDGEWOOD,FOREST AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/10/2021 07:04:59 AM,05 QUEENS,4035040001.0,QUEENS,1011623.0,195466.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.70314344425539,-73.90127591325967,"(40.70314344425539, -73.90127591325967)"
51482739,08/10/2021 12:10:31 AM,08/10/2021 12:14:57 AM,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,10026.0,LENOX AVENUE,LENOX AVENUE,LENOX AVENUE,WEST  119 STREET,LENOX AVENUE,WEST  119 STREET,,,,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,08/10/2021 04:15:00 AM,10 MANHATTAN,,MANHATTAN,998571.0,232185.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.8039585014001,-73.94827133391395,"(40.8039585014001, -73.94827133391395)"
51473705,08/10/2021 12:10:54 AM,08/10/2021 12:58:25 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11226.0,2112 REGENT PLACE,REGENT PLACE,EAST   21 STREET,FLATBUSH AVENUE,EAST   21 STREET,FLATBUSH AVENUE,,BROOKLYN,REGENT PLACE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/10/2021 04:58:28 AM,14 BROOKLYN,3051250048.0,BROOKLYN,995704.0,174739.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.646287427216414,-73.95872495133372,"(40.646287427216414, -73.95872495133372)"
51479664,08/10/2021 12:10:56 AM,08/10/2021 12:38:40 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11209.0,80 STREET,80 STREET,80 STREET,SHORE ROAD,80 STREET,SHORE ROAD,,,,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,08/10/2021 04:38:43 AM,10 BROOKLYN,,BROOKLYN,973259.0,169028.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.63061254030514,-74.03959730288759,"(40.630612540305144, -74.03959730288759)"
51480906,08/10/2021 12:11:10 AM,08/10/2021 02:02:31 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11207.0,694 HENDRIX STREET,HENDRIX STREET,LIVONIA AVENUE,NEW LOTS AVENUE,LIVONIA AVENUE,NEW LOTS AVENUE,,BROOKLYN,HENDRIX STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/10/2021 06:02:37 AM,05 BROOKLYN,3040880037.0,BROOKLYN,1015507.0,181445.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66464616289096,-73.88733284556645,"(40.66464616289096, -73.88733284556645)"
